Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,17,1,2023,17,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,66,All,44,49,52,54,57,59,61,62,64,66,68,70,72,74,77,79.2000000000003,83,87,95
LSHTM,17,1,2023,18,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,59,All,39,43,46,48,50,52,53,55,57,59,60,62,64,66,69,71,74,79,86
LSHTM,17,1,2023,19,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,63,All,41,45,48,51,53,56,57,59,61,63,65,66,69,71,74,77,80,84,91
LSHTM,17,1,2023,20,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,47,All,29,33,36,38,39,41,42,44,45,47,48,50,52,53,55,58,60,64,69
LSHTM,17,1,2023,21,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,45,All,29,32,34,36,38,39,41,42,44,45,46,48,50,51,53,56,59,62,67
LSHTM,17,1,2023,22,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,47,All,28,32.9,35,37,39,41,42,44,46,47,48,50,52,54,56,58,61,65,71
LSHTM,17,1,2023,23,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,56,All,34.95,39,42,44,46,48,50,52,54,56,57,59,61.3499999999999,64,66,70,74,78,85
LSHTM,17,1,2023,24,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,52,All,31,36,38,41,43,45,47,49,50,52,54,56,58,60,63,66,69,73,80
LSHTM,17,1,2023,25,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,46,All,28,32,34,36,38,40,42,43,45,46,48,49,51,53,55,58,61,66,73
LSHTM,17,1,2023,26,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,50,All,30,34,36,38,40,42,44,46,48,50,51,53,55,57,60,63,66,70.0999999999999,78
LSHTM,17,1,2023,27,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,37,All,21,24,27,28,30,31,33,34,35,37,38,40,41,43,45,47,50,53,59
LSHTM,17,1,2023,28,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,35,All,20,23,25,27,29,30,31,33,34,35,37,38,40,42,44,46,49,52,59
LSHTM,17,1,2023,29,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,37,All,20,23,26,28,29,31,32,34,35,37,38,39,41,43,45,47,50,54,61
LSHTM,17,1,2023,30,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,44,All,25,29,31,34,35,37,39,40,42,44,46,47,49,52,54,57,60,65,72
LSHTM,17,1,2023,31,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,41,All,22,26,28,30,32,34,36,37,39,41,42,44,46,48,51,54,57,61,68
LSHTM,17,1,2023,1,2,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,36,All,20,23,25,27,29,30,32,33,35,36,38,39,41,43,45,48,51,55,62
LSHTM,17,1,2023,2,2,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,39,All,21,24.9,27,29,31,32,34,35.6000000000001,37,39,40,42,44,46,49,51,55,59,66
LSHTM,17,1,2023,3,2,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,29,All,15,17,19,21,22,24,25,26,27,29,30,32,33,35,36,38,41,44,50
