Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,24,8,2021,24,8,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,70,All,43,48,52,55,58,60,63,65,68,70,72,75,78,81,84,88,92,98,109
LSHTM,24,8,2021,25,8,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,66,All,40,45,49,52,54,57,59,61,64,66,68,71,74,77,80,84,89,95,106
LSHTM,24,8,2021,26,8,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,78,All,46,52,56,60,64,67,70,73,75,78,81,85,89,93,97,103,109,119,134
LSHTM,24,8,2021,27,8,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,71,All,40,45,50,53,56,59,62,65,68,71,74,78,81,85,89,94,101,112,129
LSHTM,24,8,2021,28,8,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,72,All,38,44,49,53,56,59,62,66,69,72,75,79,83,88,93,99,107,119,139
LSHTM,24,8,2021,29,8,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,83,All,39.95,47,53,58,62,66,70,74,78,83,87,92,97,103,110,118,127,141,168
LSHTM,24,8,2021,30,8,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,83,All,36,44.9,52,56,61,65,70,74,78,83,88,93,99,106,113,122,133,148.1,180.099999999999
LSHTM,24,8,2021,31,8,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,82,All,35,43,48,54,59,63,68,73,77,82,88,93,98,106,114,125,138,156,190.05
LSHTM,24,8,2021,1,9,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,79,All,31,39,45,51,56,60,65,70,74,79,85,91,97,104,112,123,136,155,191
LSHTM,24,8,2021,2,9,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,93.5,All,35,44,52,58,64,70,75,81,87,93.5,100,108,117,125.3,137,150,168,193,247
