Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,11,1,2022,11,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,168,All,125,135,140,145,149,153,156.65,160,164,168,171,175,178,183,188,193,201,211,225
LSHTM,11,1,2022,12,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,178,All,131,140,147,152,157,161.7,165.65,170,174,178,182,186,191,197,201.25,208,216,227,243
LSHTM,11,1,2022,13,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,165,All,121.95,130,136,142,146,150,154,158,161,165,169,173,178,182,188,195,203,214,231
LSHTM,11,1,2022,14,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,134,All,95,103,108,113,117,121,124,127,131,134,138,142,146,150,155,160,168,178,194
LSHTM,11,1,2022,15,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,157,All,110,119,125,130,135,139,144,148,153,157,161,166,170,176,182,189,198,211,230
LSHTM,11,1,2022,16,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,160,All,110,120,126,132,137,142,147,151,155,160,165,170,176,183,190,198,207,221,242
LSHTM,11,1,2022,17,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,152,All,102,111,118,124,129,134,139,143,148,152,157,163,169,175,181,189,201,214,238
LSHTM,11,1,2022,18,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,156,All,102,111,119,125.8,131,135,140,146,150,156,161,167,173,180,188,196,208,223,248.05
LSHTM,11,1,2022,19,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,166,All,105,115,125,132,138,143,149,155,160,166,172,178,185,193,201,210,221.15,239,270
LSHTM,11,1,2022,20,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,154,All,97,108,115,122,127,132,137,143,149,154,160,166,173.35,181,189,199,211,227.1,259
