Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,7,9,2020,23,9,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,2,All,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,4,6,7
LSHTM,7,9,2020,24,9,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,4,5,7
LSHTM,7,9,2020,25,9,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,2,All,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6,8
LSHTM,7,9,2020,26,9,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,4,5,7
LSHTM,7,9,2020,27,9,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,5,7
LSHTM,7,9,2020,28,9,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,5,8
LSHTM,7,9,2020,29,9,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,4,4,6
LSHTM,7,9,2020,30,9,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0.75,1,1,1,1,1,2,2,2,2,3,3,4,5,8
LSHTM,7,9,2020,1,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,5,7
LSHTM,7,9,2020,2,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,2,All,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,6,8
LSHTM,7,9,2020,3,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,5,8
LSHTM,7,9,2020,4,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5,8
LSHTM,7,9,2020,5,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,4,5,8
LSHTM,7,9,2020,6,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,7
LSHTM,7,9,2020,7,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5,8
LSHTM,7,9,2020,8,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,4,5,8
LSHTM,7,9,2020,9,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,4,4,6,10
LSHTM,7,9,2020,10,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5,9
LSHTM,7,9,2020,11,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3.5499999999999545,5,7
LSHTM,7,9,2020,12,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,4,5,9
LSHTM,7,9,2020,13,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,8
LSHTM,7,9,2020,14,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5,10
LSHTM,7,9,2020,15,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,5,8
LSHTM,7,9,2020,16,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,6,11
LSHTM,7,9,2020,17,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,5,9
LSHTM,7,9,2020,18,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,1,1.9500000000000455,2,2,3,3,4.7000000000000455,10
LSHTM,7,9,2020,19,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,5,10
LSHTM,7,9,2020,20,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,4,9
LSHTM,7,9,2020,21,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,5,12.849999999999909
LSHTM,7,9,2020,22,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,5,10
LSHTM,7,9,2020,23,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,5,11
LSHTM,7,9,2020,24,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,4,5,12
LSHTM,7,9,2020,25,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,4.7000000000000455,10
LSHTM,7,9,2020,26,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,5,11
LSHTM,7,9,2020,27,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,10
LSHTM,7,9,2020,28,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,5,13
LSHTM,7,9,2020,29,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,5,12
LSHTM,7,9,2020,30,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,5,15
LSHTM,7,9,2020,31,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,5,13
LSHTM,7,9,2020,1,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,10
LSHTM,7,9,2020,2,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2.0,1,All,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,5,13
LSHTM,7,9,2020,7,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,48,All,24,28,32,34,37,39,41,44,46,48,51,53,56,58,61,65,69,75,85.84999999999991
LSHTM,7,9,2020,8,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,49,All,23,28,32,34,37,40,42,44.200000000000045,47,49,52,55,58,61,65.25,70,74,82,93
LSHTM,7,9,2020,9,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,54,All,26,30,34,37,40,43,46,48.200000000000045,51,54,57,60,64,67,72,77,83.54999999999995,91,105
LSHTM,7,9,2020,10,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,61,All,29,35,39,42.60000000000002,45,48,51,55,58,61,64,68,73,77,81,87,94,103,124
LSHTM,7,9,2020,11,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,57,All,27,32,36.44999999999999,40,43,46,49,51,54,57,61,64,68,72,78,84.40000000000009,92,105,126.84999999999991
LSHTM,7,9,2020,12,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,62,All,28,35,39,42,46,49,52,55,58,62,65,69,73,78,83,90,99,112,132
LSHTM,7,9,2020,13,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,58,All,26,32,36,40,43,45,49,52,55.35000000000002,58,62,66,70,74,80,87,95,108,128
LSHTM,7,9,2020,14,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,55,All,24,30,33,37,40,43,46,49,52,55,58,63,67,72,77,85,93,106,133
LSHTM,7,9,2020,15,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,56,All,24,29.30000000000001,33,37,40,43,46,49,52.35000000000002,56,60,63,68,73,80,86,97.54999999999995,115,145.8499999999999
LSHTM,7,9,2020,16,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,61,All,26,31,35,39,43,46,49,53,57,61,64,69,75,80.09999999999991,87,95,110,131,170
LSHTM,7,9,2020,17,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,68,All,28,34,40,44,47,51,55,59,64,68,73,77,83,91,100,111,125,146,202.8499999999999
LSHTM,7,9,2020,18,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,66,All,26.150000000000006,33,38,42,46,50,54.049999999999955,58,62,66,70,75,81.95000000000005,88,97,108,124,150,204
LSHTM,7,9,2020,19,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,70,All,28.150000000000006,35,40,44,48,53,58,61,66,70,76,81.79999999999995,89,97,105,118,134,167,228
LSHTM,7,9,2020,20,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,66,All,25.150000000000006,32,37,41,45,49,53,57,61,66,71,76,82,90,98,112.40000000000009,127,157.4000000000001,216.24999999999955
LSHTM,7,9,2020,21,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,62,All,24,30,35,39.60000000000002,43,46,50,54,58,62,67,72,78,86,96,108,124,151.70000000000005,231.69999999999982
LSHTM,7,9,2020,22,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,62.5,All,24,30,34,38.60000000000002,42,46,50,54,58,62.5,68,73,80,88.09999999999991,98,111,129,165,256
LSHTM,7,9,2020,23,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,70,All,25,31,37,41,45,50,54.049999999999955,59,64,70,76,83,90,99,109,124,146,191,297.09999999999945
LSHTM,7,9,2020,24,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,77,All,29,36,41,46,51,56,61,66,72,77,85,93,102,114,130,149,173.54999999999995,230,361.5499999999997
LSHTM,7,9,2020,25,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,74,All,26,32,38,42,46,52,58,62,68,74,80,87,96,108,120.25,138,164,223.4000000000001,375.5499999999997
LSHTM,7,9,2020,26,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,79,All,27,34,39,45,50,56,60,66,72,79,86,94,102,113,130,152,184,246,424.6999999999998
LSHTM,7,9,2020,27,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,74,All,25,32,37,41,46,52,56.049999999999955,61,68,74,81,88.79999999999995,100,114,129.25,149,184,240.90000000000032,403.5499999999997
LSHTM,7,9,2020,28,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,71,All,23,28,33,38,42.75,47,52,58,64,71,77,84,94,105,119,137,174,245.70000000000005,428.7999999999993
LSHTM,7,9,2020,29,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,70,All,22,28,33,39,44,48,53,58,64,70,77,85.79999999999995,94,109.09999999999991,126,148,181.54999999999995,266.70000000000005,484
LSHTM,7,9,2020,30,9,2020,England,hospital_inc,EpiSoon,Deaths,2.0,77,All,23,30,36,40,46,53,58,65,70.35000000000002,77,84,95,107,122.09999999999991,141,171,217.54999999999995,299.4000000000001,579.6999999999998
LSHTM,7,9,2020,1,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,87,All,27,34,40.44999999999999,46,52,57,64,71,79,87,96.65000000000009,106.79999999999995,121,137,158,190,239.54999999999995,357,714.8499999999999
LSHTM,7,9,2020,2,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,86,All,24,31,38,44,50,56,62,69,77,86,95.65000000000009,107,118,134,158,197,243,352.70000000000005,777.6499999999992
LSHTM,7,9,2020,3,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,89,All,24,32,39,45,51,57,64.04999999999995,72,81,89,98,111,125,145,168,212,271,412,830.6499999999992
LSHTM,7,9,2020,4,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,81.5,All,23,30,36,42,48,53.89999999999998,59,67,73,81.5,92,103,115,134.0999999999999,157,189.80000000000018,252,379.5000000000002,770.5499999999997
LSHTM,7,9,2020,5,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,76.5,All,21,28,33,38,43,48,53.049999999999955,60.200000000000045,68,76.5,86,98,111,129.0999999999999,155,191,252.54999999999995,409.70000000000005,851.6999999999998
LSHTM,7,9,2020,6,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,79,All,20,27.30000000000001,33,39,45,50,56,64,72,79,91,103,119,137.0999999999999,160,196,264.0999999999999,416.10000000000014,920.3999999999996
LSHTM,7,9,2020,7,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,86.5,All,22,29,35,42,47,54,61,69,77,86.5,98,113,130,149,182.25,229.80000000000018,312,511.5000000000002,1005.5999999999985
LSHTM,7,9,2020,8,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,97,All,24,33,39,46,53,61,68,77,85,97,108,125,143,175,208,265,356.64999999999986,558.7,1350.849999999998
LSHTM,7,9,2020,9,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,95,All,22,30,37,42,49,58,65,73,83.35000000000002,95,108,122.79999999999995,140,165.0999999999999,197.25,256.4000000000001,362.64999999999986,607.1000000000006,1319.85
LSHTM,7,9,2020,10,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,100,All,24,32,38,44,51,60,68,78.20000000000005,89,100,116,133,156,182,220,272.4000000000001,368.54999999999995,628.1000000000001,1603.199999999999
LSHTM,7,9,2020,11,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,95.5,All,22,30,37,43,49,55,63,72,83,95.5,110,125,142,166,202,268.4000000000001,357,596.4000000000001,1563.349999999999
LSHTM,7,9,2020,12,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,88,All,20,27,33,39,45,51,58,66,76,88,103,118,138,164,195,252.80000000000018,365.64999999999986,578.7,1769.1499999999928
LSHTM,7,9,2020,13,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,91,All,19,27,34,39,45,51,59,67,78.35000000000002,91,104,119,141.95000000000005,168.0999999999999,208.5,265.8000000000002,386,687.9000000000003,1794.4499999999966
LSHTM,7,9,2020,14,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,99,All,20,29,35,41,49,56,63,73,84,99,113,131,154,183.19999999999982,231.5,313.4000000000001,454,798.7,2190.199999999999
LSHTM,7,9,2020,15,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,112,All,25,32,39,46,55,64,73,85.20000000000005,98.35000000000002,112,130,152,180.95000000000005,208.0999999999999,264.5,344.4000000000001,499.54999999999995,991.2000000000003,2589.85
LSHTM,7,9,2020,16,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,100,All,21,29,36,43,50,59,67.04999999999995,77,87,100,118,140,172,213,268.25,347,518.55,859.4000000000001,2783.2499999999995
LSHTM,7,9,2020,17,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,113,All,20.150000000000006,30,39.44999999999999,47,56,64,72,83,96,113,130,153,181,225.0999999999999,288,383.4000000000001,584.8499999999997,1051.4,3266.0499999999934
LSHTM,7,9,2020,18,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,102,All,19,28,36,43,50,58,67,77,87,102,118,141,170,210,258,350.4000000000001,534,964,3144.999999999982
LSHTM,7,9,2020,19,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,96,All,17,25,32,39,45,54,64,74,84.35000000000002,96,118,136,164.95000000000005,198.0999999999999,254.25,345.4000000000001,519.9499999999996,969,3387.0499999999915
LSHTM,7,9,2020,20,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,98,All,17,25,32,39,47,53,61,72,84,98,116,138,162,208.0999999999999,265.25,355.4000000000001,541.4999999999995,1069.7,3468.5999999999967
LSHTM,7,9,2020,21,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,109,All,17,27,34,41,49,57,68,80,93,109,128,154.5999999999999,186,222.0999999999999,273.25,388,631.7499999999998,1260.4,4031.4999999999827
LSHTM,7,9,2020,22,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,119,All,20.150000000000006,30,38,46,54.75,63,73.04999999999995,85,101,119,141,164.79999999999995,206.95000000000005,264,343.25,481.4000000000001,733.55,1492.8000000000006,4808.649999999989
LSHTM,7,9,2020,23,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,117.5,All,18,29,36,43,51.75,62,72,85,98,117.5,144,172,208,273,338.5,451.8000000000002,718.0999999999999,1396.3000000000004,4821.599999999997
LSHTM,7,9,2020,24,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,125,All,19.150000000000006,28.30000000000001,37,46,55,65,76,90,106,125,148,177.79999999999995,215,268,348.25,507.40000000000055,858.2999999999997,1607.5000000000002,5895.899999999992
LSHTM,7,9,2020,25,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,117,All,17,25,33,42,50,59,72,85,100,117,141,168,205.95000000000005,262,330.25,492.40000000000055,759.9499999999996,1576.2000000000007,5756.799999999996
LSHTM,7,9,2020,26,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,107,All,16,24,32,39,46,55,64,75,90,107,131.6500000000001,153.79999999999995,183.95000000000005,240,304.5,446,723.0999999999999,1606.3000000000009,5976.499999999978
LSHTM,7,9,2020,27,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,113.5,All,16,24.30000000000001,31,39,47,56,66,79,94,113.5,136,166,210,264.0999999999999,352,470.4000000000001,809.0999999999999,1899.800000000001,6239.499999999993
LSHTM,7,9,2020,28,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,125,All,17,26,34,42,51,61,72.04999999999995,87,105,125,150,183,227.95000000000005,285.1999999999998,390.5,563.0000000000005,962.9499999999996,2002.5000000000007,7820.799999999974
LSHTM,7,9,2020,29,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,138.5,All,19,28,36,46,55,67,80,98,116,138.5,170,202,251,312.2999999999997,420.5,626.2000000000003,1134.55,2352.000000000003,10192.999999999984
LSHTM,7,9,2020,30,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,133,All,17.150000000000006,27,35,44,54,64,75,92,107,133,161,199.79999999999995,253,329,455,625.4000000000001,1021,2606.800000000001,10538.74999999997
LSHTM,7,9,2020,31,10,2020,England,hospital_inc,EpiSoon,Deaths,2.0,136,All,19.150000000000006,27.30000000000001,37,47,55,66,78.04999999999995,95.20000000000005,112.35000000000002,136,170.6500000000001,203.79999999999995,265.95000000000005,343.1999999999998,477.5,692.6000000000004,1224.1,2648.8,11559.75
LSHTM,7,9,2020,1,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,131,All,15,23,31,39,50,62,74,91,109.35000000000002,131,162,200,249.9000000000001,317.0999999999999,433.5,630.0000000000009,1108.55,2508.2000000000007,10608.599999999991
LSHTM,7,9,2020,2,11,2020,England,hospital_inc,EpiSoon,Deaths,2.0,120,All,15.150000000000006,23,29,38,47,56,65.04999999999995,78,98.35000000000002,120,149.6500000000001,187,229,302.0999999999999,426.25,595.8000000000002,1094.3999999999996,2784.6000000000026,10918.549999999976
LSHTM,7,9,2020,7,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,7,All,2,3,3,4,5,5,6,6,7,7,8,9,10,10,11,13,14,16,19
LSHTM,7,9,2020,8,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,11,All,3,4,5,6,7,8,9,9,10,11,12,13,14,16,17,19,22,25,31.84999999999991
LSHTM,7,9,2020,9,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,14,All,4,5,7,8,9,10,11,12,13,14,15,16,18,20,22,25,28,34,44
LSHTM,7,9,2020,10,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,17,All,5,6,8,9,10,11,12,14,15,17,19,20,23,26,30,33,38,47,62
LSHTM,7,9,2020,11,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,19,All,5,7,8,10,11,13,15,16,18,19,21,23,25,28,32,36,43,55,75.84999999999991
LSHTM,7,9,2020,12,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,16,All,4,5,7,8,9,10,12,13,14,16,17,19,22,25,28,33,40,52,80.69999999999982
LSHTM,7,9,2020,13,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,16,All,3,5,6,8,9,10,12,13,15,16,18,20,23,27,32,39,47,66,103
LSHTM,7,9,2020,14,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,14,All,3,4,5,6,7,8,10,11,12,14,15,17,20,23,27,34,43.549999999999955,61,104
LSHTM,7,9,2020,15,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,20,All,4,6,8,9,11,12,14,16,18,20,22,26,30,35,43.25,54.40000000000009,74.54999999999995,105,193
LSHTM,7,9,2020,16,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,25,All,5,7,9,11,13,15,17,19,22,25,29,33,38,47,59,73,101,159.4000000000001,322.5499999999997
LSHTM,7,9,2020,17,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,29,All,6,8,10,12,15,17,20,23,26,29,33,39,47,57,75.25,96,133,231.70000000000005,471.39999999999964
LSHTM,7,9,2020,18,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,34,All,6,9,11,14,16,19,22,25,29,34,39,48,56,68,87,115.40000000000009,167.54999999999995,282.10000000000014,606.9499999999994
LSHTM,7,9,2020,19,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,29,All,5,7,9,11,13,15,18,21.200000000000045,25,29,35,41,48,59,76,106,157.64999999999986,291.4000000000001,772.5499999999997
LSHTM,7,9,2020,20,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,29,All,4,6,9,11,13,15,18,21,24,29,34,42,51.950000000000045,64,84,123,195,323.4000000000001,827.8499999999999
LSHTM,7,9,2020,21,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,24,All,3,5,7,8,10,12,14,17,20,24,28,35,43,59,79,109,169.0999999999999,320.4000000000001,927.6999999999998
LSHTM,7,9,2020,22,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,35,All,5,7,9,12,14,17,21,24,29,35,42,52,67,90.09999999999991,126,193.80000000000018,319.64999999999986,593.2000000000007,1650.3999999999996
LSHTM,7,9,2020,23,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,44,All,5,8,11,14,17,21,25,30,36.35000000000002,44,53,66,85,112.09999999999991,158.25,252.80000000000018,426.1999999999998,875.5000000000002,2876.19999999999
LSHTM,7,9,2020,24,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,51.5,All,6,9,12,15,19,23,29,34,41,51.5,64,80,108,144.0999999999999,200.25,321.8000000000002,572.7499999999998,1015.9000000000003,4482.499999999997
LSHTM,7,9,2020,25,9,2020,London,hospital_inc,EpiSoon,Deaths,2.0,59,All,6,10,13,17,21.75,26,32,38,47,59,74,90.79999999999995,117,170.0999999999999,256.25,392.8000000000002,735.4999999999995,1504.4,5163.1499999999905
