Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,15,12,2020,15,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,190,All,120,135,145,152,159,166,172,178,184,190,195,202,209,216,225,233.2,244,258,283
LSHTM,15,12,2020,16,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,202,All,128,143,155,162,169,177,183,189,196,202,210,216,224,231,241,251,264,282,308
LSHTM,15,12,2020,17,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,203,All,126,140.9,151,161,169,177,184,190,197,203,210,218,225,233,241,252,265,283,313
LSHTM,15,12,2020,18,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,182,All,112,126,135,144,151,158,163,170,176,182,189,196,202,210,219,228,240,259,284
LSHTM,15,12,2020,19,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,188,All,116,129,139,147,155,162,169,175,181,188,195,202,209,217,227,237,252,270.1,298
LSHTM,15,12,2020,20,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,238,All,139,156,169,181,192,201,210,218,227,238,246,255,266,277,289,303,320,343,386.05
LSHTM,15,12,2020,21,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,230,All,132,150,163,174,185,194,203,212,221,230,240,250,261,272,286,299,316,342,386.05
LSHTM,15,12,2020,22,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,259,All,151,171,185,196,208,218,228,238,249,259,271,281,291,303,319,336,355,385,432
LSHTM,15,12,2020,23,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,273.5,All,152,175,191,205,216,227.7,238,250,262,273.5,284,297,309.35,323,339,355,381,411,465.05
LSHTM,15,12,2020,24,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,273,All,149,173,192,205,217,228,240,251,261,273,285,298,313,327,344,362,388,421.1,477
LSHTM,15,12,2020,25,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,240,All,131.95,153,167.85,179.8,191,202,212,222,231,240,251,263,276,290,305,321,344,376,431.05
LSHTM,15,12,2020,26,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,249,All,133.95,153.9,169,183,195,206,216,227,238,249,261,273,285,300,315,334.2,360,390,442.05
LSHTM,15,12,2020,27,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,305,All,160,188,207,223,236,250,264,278,291,305,319,334,351,373.3,395,422,455,502,570.05
LSHTM,15,12,2020,28,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,297,All,148,175,192.85,210,227,242,257,271,284,297,312,328,343,363,382,407,440.15,484.1,565
LSHTM,15,12,2020,29,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,329,All,168.95,197,219,236,253,269,283,298,314,329,348,368,387.35,408,436,467,508,557,647
LSHTM,15,12,2020,30,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,346,All,165,197,223,243,262,279,296,312,329,346,363,383,404,429,458,492,536,594.1,689
LSHTM,15,12,2020,31,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,342,All,161,196,219.85,238,256,275,291,308,325,342,360,380,403,427,454,487,527,578.1,664
LSHTM,15,12,2020,1,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,299.5,All,141,168,189,207,223,239,255,269,283,299.5,316.45,336,354,374.3,406,437.2,476,525.1,610
LSHTM,15,12,2020,2,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,308.5,All,140,171,192,209,227,244.7,260,276,291,308.5,326,346,365,388,412.25,445,485.15,541,629
LSHTM,15,12,2020,3,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,372,All,162,201,228,252,275,295,313,330.6,349,372,395,421,447,479,517,563,615,686.1,791.199999999999
LSHTM,15,12,2020,4,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,360,All,153.95,189,217,241.8,260,280,300,318,338,360,381,407,433.35,464,500,540,587,655,772.1
LSHTM,15,12,2020,5,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,395,All,165,209,237,262,283,305,327,350,371,395,421,447,475,507,548.25,598.2,657,738,861.05
LSHTM,15,12,2020,6,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,411,All,162.95,209,244,271,296,318,340,362,384,411,436,463,492,525,564,618,678,756,914.099999999999
LSHTM,15,12,2020,7,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,407,All,162.95,200,235,261,287,308,333.65,356,381,407,431.45,459,493.35,529,566,617,673,762.4,902.05
LSHTM,15,12,2020,8,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,350,All,136,171,199.85,225,248,268,288,311,331,350,373,395,425,461.3,498.25,544,597,675,795.149999999999
LSHTM,15,12,2020,9,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,353,All,134,171,202,224,246.75,269,291,310,332,353,377,402,430,460,498,545,602,680.1,809
LSHTM,15,12,2020,10,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,432,All,155.95,205,239.85,269,296,319.7,347,375,403,432,460.45,492,527,565,612,670.2,741,837,995.05
LSHTM,15,12,2020,11,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,404,All,143,187,225,252,280,307,328,353,377,404,433,463,496,535,583,645.2,712.15,797.1,980.199999999999
LSHTM,15,12,2020,12,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,443,All,152,201.9,240,272,304,334,360,386.6,414,443,474,509.4,547.35,589.3,645,714,787,878.1,1067
LSHTM,15,12,2020,13,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,452,All,146,204.9,242,271,303,334,362.65,392,419.55,452,486,523,564,614,665,726,800,923,1119
LSHTM,15,12,2020,14,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,442.5,All,147,196.9,234,267,296,325,355,382,410,442.5,475,506.4,546,590.3,641,705.400000000001,783,904,1088
LSHTM,15,12,2020,15,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,377,All,119,164,198,228,253,276,299,323,351,377,403,436,472,511.3,561.25,614,680,781.1,937
