Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,31,5,2022,31,5,2022,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,338,All,303,311,316,320,323,326,329,333,336,338,342,346,349,352,356,360,366,371,378
LSHTM,31,5,2022,1,6,2022,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,329,All,290.95,299,304,309,312,316,320,323,326,329,332,335,339,343,346.25,349,355,361,368.05
LSHTM,31,5,2022,2,6,2022,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,317,All,271,281,289,294.8,299.75,303,306,310,313,317,321,324,328,332,336,340.2,345,351,361
LSHTM,31,5,2022,3,6,2022,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,301,All,258,266,272,278,282,286,290,295,298,301,307,310,313,316,319.25,324,330,339,347
LSHTM,31,5,2022,4,6,2022,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,290,All,241.95,252,259,266,271,276,280,283,287,290,293,296.4,300,305,310,315,321,327,335.05
LSHTM,31,5,2022,5,6,2022,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,281,All,230,243,251,257,261,266,270,274,277,281,284,287,291,295,300.25,306,311,319,330
LSHTM,31,5,2022,6,6,2022,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,270,All,215.95,231,238,243,249,254,259,262,266,270,275,279,284,288,292,298.2,305,312.1,327
LSHTM,31,5,2022,7,6,2022,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,264,All,210,219,227,235,239,245,250,254.6,259,264,268,274,278,283,289,295,302,311,323
LSHTM,31,5,2022,8,6,2022,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,259,All,197,210,219,228,234,239.7,244,248,253,259,262,268,272,276,281,287,292.15,302,318
LSHTM,31,5,2022,9,6,2022,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,248,All,184,198,207,215,221,228,234,239,244,248,252,257.4,263,268.3,273,279,287,295,303.05
