Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,6,4,2021,6,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,178,All,138,145.9,152,156.8,160,164,169,172,174.55,178,181,185,189,191,196,201,207,216.1,227
LSHTM,6,4,2021,7,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,170,All,123,132,138,145,150,155,158.65,163,166,170,174.45,178,182,187,191,196,203.15,211.1,223
LSHTM,6,4,2021,8,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,163,All,113,122,130,135,141,146,152,156,160,163,167,170,173,178,182,187,193,202,214
LSHTM,6,4,2021,9,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,153,All,99,111,118,124,130,134,139,143,149,153,157,161,166,170,175,180,186,195,206.05
LSHTM,6,4,2021,10,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,145,All,87.9,98,106,113,120,124,130,136,141,145,149,152,156,161,167.25,173,178,187.1,201
LSHTM,6,4,2021,11,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,137,All,77,92,100,106,112,117,122,127,133,137,142,147,151,157,162.25,167,177,184.1,199
LSHTM,6,4,2021,12,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,131,All,65.95,80,89,97,104,109,115,120,124,131,136,141,146,151,158,164.2,172,181,194
LSHTM,6,4,2021,13,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,123,All,58,73,82.85,90,96,102,107,112,118,123,128,134,139,145,151,157,166,177,192
LSHTM,6,4,2021,14,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,117,All,49.95,64,74,84,91,97,102,107,112,117,122,128,134,140,146,154,162,174,189
LSHTM,6,4,2021,15,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,111,All,42,58,67,76,83,88,94,99,106,111,117,123.4,129.35,135.3,143,149,158,170,185
LSHTM,6,4,2021,16,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,106.5,All,33.95,48,60,69.8,78.75,84,89.65,95,99.55,106.5,112,119,125,131.3,138,145,154,165,186
LSHTM,6,4,2021,17,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,102,All,26,40.9,54.85,65,72,77.7,83,88,95,102,108,114,120,126.3,132.25,140.2,150,162,182
LSHTM,6,4,2021,18,4,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,93,All,20.95,36.9,47,58,64,71,77,82,88,93,101,108,113,119,126.25,136,146,156,175
