Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,1,3,2021,1,3,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,1092,All,958.95,986,1002.85,1021.8,1036,1049,1058.65,1070.6,1080,1092,1102.45,1112,1121.35,1133,1143,1155,1174.15,1195,1228
LSHTM,1,3,2021,2,3,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,1057,All,911,946,962,978,997,1009,1022,1033.6,1042,1057,1068,1079,1090,1100.3,1115,1129,1147,1173,1207
LSHTM,1,3,2021,3,3,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,1026,All,860.95,900.9,921.85,946,960.75,974,990,1001,1013,1026,1036,1050.4,1065,1079,1091,1108,1125.15,1153.1,1189.05
LSHTM,1,3,2021,4,3,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,990.5,All,801,852,876,895.8,919,937,951,963,975,990.5,1006,1023.4,1035.35,1051,1069,1089,1106,1132.2,1177.1
LSHTM,1,3,2021,5,3,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,957.5,All,765,810,837,856.8,873,892,913,929,944,957.5,976,988.4,1006,1027.3,1046,1062,1090,1111,1163.05
LSHTM,1,3,2021,6,3,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,929,All,724.8,763.8,801,821,841,861.7,876.65,896,915,929,943,961,974,991.3,1011,1037,1063.15,1099,1147.05
LSHTM,1,3,2021,7,3,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,904,All,678.9,724.9,761.85,788.8,811.75,829,847.65,872,888,904,920,935,951,973,991.25,1011.2,1040,1076.2,1129.1
LSHTM,1,3,2021,8,3,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,878.5,All,634.95,686,734.85,753,774.75,805,822.65,840,859,878.5,899,919.4,939,958,979,999,1021,1054.1,1105.05
LSHTM,1,3,2021,9,3,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,861,All,591.95,659.8,697,731,758.75,782,798,818.6,842,861,877.45,900.2,919,939,959.25,987,1016,1042.1,1110.05
LSHTM,1,3,2021,10,3,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,830.5,All,566.95,627.9,670.85,698.8,726,753.4,773,792.6,811,830.5,851.45,875,901.35,924,942.25,969,999,1044,1102.1
