Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,25,4,2023,25,4,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,433.5,All,328,355,367,378,391,398.7,410,418,425,433.5,441,449,458,466,476,487,502.15,522,549.05
LSHTM,25,4,2023,26,4,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,425,All,316.95,337.9,352.85,366,380,389,399.65,408,415.55,425,433,441,450,460,471,484,501.15,523,548.05
LSHTM,25,4,2023,27,4,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,418,All,299.9,325.9,345,359,372,383,393,401,409,418,428,438,449,457,468.25,485,503,524,562
LSHTM,25,4,2023,28,4,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,401.5,All,278,302,326,338,352.75,364.7,374,384,394,401.5,411,419,429,440,452,467.2,485.15,505,541
LSHTM,25,4,2023,29,4,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,384,All,257.95,284,302.85,318,332,346,355,364,376,384,395.45,403,415,428,441.25,453.2,473.15,495.2,542
LSHTM,25,4,2023,30,4,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,377,All,246.95,270,290.85,309,323,333.7,347,356,368,377,386,396,407.35,419,430,444,466,491.1,538.05
LSHTM,25,4,2023,1,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,374,All,236.95,265,286,302,317,332.7,345.65,353.6,364,374,385,396,406,419,435,452,471,497,551
LSHTM,25,4,2023,2,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,367,All,231,254,274.85,291,306,319,331,342.6,356,367,377,390,402,416.3,431,450,472,499,551
LSHTM,25,4,2023,3,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,356,All,218,242.9,260,280.8,297,311,321,333.6,347,356,372,383,393,408,423,442,465,490,544.4
LSHTM,25,4,2023,4,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,351,All,204,233,251,272,288.75,300,313,326.6,341.55,351,364,378,390.35,403,417,438.2,464,493.3,574.05
LSHTM,25,4,2023,5,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,335.5,All,187,214,234,252.6,268.75,285,299,311,323,335.5,350,360,376,388,403,423.2,443.15,474.2,555.05
LSHTM,25,4,2023,6,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,323.5,All,168,203,217.85,231.8,250,267,282,298,311.55,323.5,335,347.4,362,376,394,409.2,432,468,538.2
LSHTM,25,4,2023,7,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,316,All,163,189.9,212,229.8,245.75,261,277,290,302,316,328,339.4,353,371,388,402,427,466,538.749999999999
LSHTM,25,4,2023,8,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,311,All,156.95,188.8,208,227,242,257.7,271,284,299,311,323.9,337.4,353,370,386,406.2,429,473,533.15
LSHTM,25,4,2023,9,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,302.5,All,144,175.9,199,220.8,232.75,249,266,279,290,302.5,318,334,347,362,381.25,401.4,430.15,472,539.05
LSHTM,25,4,2023,10,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,296,All,141,165,189.85,208.6,226.75,240,256,271,284.55,296,308.45,323,340,355.3,375,396,420.3,463.1,538.1
LSHTM,25,4,2023,11,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,295,All,127,162,183.85,203,219,235,249,262.2,279,295,308.45,319.4,337,354,370,387.2,418.15,461,562.1
LSHTM,25,4,2023,12,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,277.5,All,116.95,144,169.85,187,204,218,232,249,261,277.5,291.45,306.4,321,335,354,377,400,450,531.2
LSHTM,25,4,2023,13,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,263,All,105,131.9,154,174.8,190,209,225,238,250,263,277,289.4,307,325,343.25,370.2,397.15,433,529.1
LSHTM,25,4,2023,14,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,253,All,91.9,125,144,163.8,183.75,200.7,211,224,239,253,266.45,281,298,314,332,360.2,391,433.1,544.15
LSHTM,25,4,2023,15,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,257,All,86,121,142.85,164.8,181,195,210,221,240,257,267,280,294.35,315,336.5,364.2,396.3,445,546.35
LSHTM,25,4,2023,16,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,247,All,82.95,111,134,159,173,190,203,218.6,231,247,261,274,291.35,308,330,362.4,395,433.1,537.25
LSHTM,25,4,2023,17,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,240,All,75.95,105,130,148.8,164,182.7,196,208,224.55,240,254.45,270,284,304.3,328.25,352,395,434,540.1
LSHTM,25,4,2023,18,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,231,All,70,98.8,121.85,142,156,173.7,189,203,219,231,245,260,281,297.6,320.25,348.4,386,428.1,550.05
LSHTM,25,4,2023,19,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,218.5,All,58.95,85.9,107.85,125.8,142.75,159.7,176,192,206.55,218.5,233,250,268,287,310,341.2,371,422.1,561.15
LSHTM,25,4,2023,20,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,204.5,All,41,76.9,94,112.8,132,148,164,177.2,190.55,204.5,221,236,254,272,298,329,359.15,406.2,529.6
LSHTM,25,4,2023,21,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,201.5,All,39.95,69,87,107,121,138,155,171.6,185.55,201.5,213,230,248.35,268,291.25,316.2,353.15,404,520.15
LSHTM,25,4,2023,22,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,195.5,All,34.95,60.9,86,102,123.5,137.7,150,165,179.55,195.5,211,226.4,249,268,289,322.4,352,397.1,552.899999999999
LSHTM,25,4,2023,23,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,188,All,32.95,57.8,77,94.8,113.75,128,144,156.6,172,188,204,221,240,259,284.5,317,345,404.1,547
LSHTM,25,4,2023,24,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,182,All,25.95,49.8,71,90,106.75,122,139.65,152,164,182,197.45,214,236,255,281,310,342,398.3,538.25
LSHTM,25,4,2023,25,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,175,All,23.95,45,65,83.8,101.75,119,133,149,163,175,192,209,231.7,253,280.25,305,339.45,391,540.3
LSHTM,25,4,2023,26,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,162.5,All,14,31,53,75.8,92,107.7,123.65,137,148,162.5,181.9,200,218,241.3,260,296.2,328.45,381.1,521.25
LSHTM,25,4,2023,27,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,152.5,All,16,27,44,64,84,97,111,127,138,152.5,168,186,203,227,251,281.2,308.15,372.4,510
LSHTM,25,4,2023,28,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,143,All,17,26,38.85,58,76,93,105.65,118,132,143,164,182,199,218.3,243,271.2,308.15,358.1,521.1
LSHTM,25,4,2023,29,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,145,All,17.95,27,38,55.8,72,89,104,118.6,132,145,160,181.4,197,219,242.25,277,313.15,368.2,543.15
LSHTM,25,4,2023,30,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,139,All,16,24,35,50.8,66.75,81,98,112,124,139,156,174.4,194,215.3,238.25,269,302.6,360,531.4
LSHTM,25,4,2023,31,5,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,132,All,13,20,28.85,45,60,75,92,104,117.55,132,151,169,185.35,210.3,239.25,264,294,362,529.55
LSHTM,25,4,2023,1,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,127,All,14,19,27,39,54.75,70.7,87,99,114,127,143.45,161,182,203,232,259.2,294,357.4,545
LSHTM,25,4,2023,2,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,117.5,All,11,16,22,31,44,60.7,74,91.6,106,117.5,132,147,170,191,218.25,250,284.15,339.1,527.25
LSHTM,25,4,2023,3,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,106,All,11,15,18,24,37.75,51.7,67.65,80,95.55,106,120,139,161,184,209.25,236,271.45,326.2,527.05
LSHTM,25,4,2023,4,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,102,All,11,16,20,25,32,47,60,72.6,89,102,115,134.4,153.35,176,198.25,228.4,270.15,322.1,516.6
LSHTM,25,4,2023,5,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,101,All,12,17,21,26,32,43,57.65,70.6,87,101,113,127,154,176,200.25,228.4,269.3,321.1,513.799999999999
LSHTM,25,4,2023,6,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,96,All,10,15,19,23,29,39,52,67,80,96,108,125,149,170,196,230,266,323.1,515.55
LSHTM,25,4,2023,7,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,91.5,All,11,15,18,24,28,34.7,46.65,60.6,77,91.5,105,124,145.35,167,188.25,220,267,319,506.05
LSHTM,25,4,2023,8,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,85,All,10,14,18,22.8,26,33,41,57,71,85,103,121.4,139,159.3,187.5,222.2,262.15,320.3,487.149999999999
LSHTM,25,4,2023,9,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,76,All,7,11,14,17,21,26,34,49,63,76,91,109,130.35,149,173,205.4,247.15,300.1,489.4
LSHTM,25,4,2023,10,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,66.5,All,7,10,13,15.8,18,22,29,41,52,66.5,80.4500000000001,98,119,137,161.75,195.2,235.3,289.1,468.15
LSHTM,25,4,2023,11,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,58,All,8,11,13,16,19,22,28,37,49,58,75,95.8,113,131.3,156,190,233.15,286.4,463
LSHTM,25,4,2023,12,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,60,All,9,13,17,19,22,25,30,37.6,47,60,72,92.4,109.35,130.3,158.25,190.4,234,297,484.15
LSHTM,25,4,2023,13,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,53,All,8.95,11.9,14,17,20,23,27,33,42,53,69,87.4,108,129.3,151,187.2,231,272.2,501.05
LSHTM,25,4,2023,14,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,49,All,8,11,14,16,18,21,25,30,38,49,62,84,98,120.3,150.25,182,223,270.2,459.599999999999
LSHTM,25,4,2023,15,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,45,All,9,12,14,16,19,21,24,29,37,45,60,77.4,97,116,143,169.4,219,273.1,488.05
LSHTM,25,4,2023,16,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,38,All,6,8,11,12.8,14.75,16,19,24,30,38,50,69,86,105.3,130,165.2,204.3,255.5,447.15
LSHTM,25,4,2023,17,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,31,All,6,9,10,12,13,15,17,20,24,31,43,62.4,75,99.3,120,151,196.15,251.2,447.1
LSHTM,25,4,2023,18,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,31,All,7,9,11.85,13,15,17,19,21,25,31,40,53,70,92,116.25,144,191.15,251,447.849999999999
LSHTM,25,4,2023,19,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,31,All,8,11,13,15,17,19,22,24,26,31,38,54.8,73,93,115,145.2,193.15,246.1,440.15
LSHTM,25,4,2023,20,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,29,All,6,8,11,13,16,18,19.65,22,25,29,35,48.4,67.35,87,109.5,144,185.15,246.1,434.15
LSHTM,25,4,2023,21,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,26,All,6,8,10,12,14,16,18,20,23,26,33,44,64.35,82,104,141,175,245.4,433.949999999999
LSHTM,25,4,2023,22,6,2023,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,27,All,6,8,10,12,14,15,17,21,24,27,32,42.4,60,78,103,132.2,179.15,235.2,437.05
