Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,11,1,2021,11,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,4047.5,All,3600.95,3692.9,3759.7,3815,3860.75,3904.4,3944.3,3976.6,4013,4047.5,4097,4137.4,4173,4225.6,4265.25,4320,4394.15,4488.1,4615.1
LSHTM,11,1,2021,12,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,4228.5,All,3706.8,3821.9,3918.1,3976.6,4024.75,4069,4114,4147,4187,4228.5,4270.45,4314.8,4371.05,4415.3,4477.5,4535.4,4610.15,4693.1,4845.4
LSHTM,11,1,2021,13,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,4415,All,3808.95,3957,4034,4104.8,4168,4216.7,4266,4316,4368.65,4415,4462.45,4519,4584.35,4630,4691,4749,4845,4936,5085.2
LSHTM,11,1,2021,14,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,4562,All,3925.8,4059.9,4152,4233,4293.5,4351,4400.65,4446,4515.55,4562,4612.45,4662.4,4737.05,4785.3,4855.75,4945.2,5018.6,5141.1,5348.3
LSHTM,11,1,2021,15,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,4679.5,All,3950.8,4092.7,4198.7,4270,4342.75,4422,4499.65,4571.6,4630.1,4679.5,4727.9,4776,4834.45,4912.6,4992.5,5082,5169.15,5337.2,5572.95
LSHTM,11,1,2021,16,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,4749.5,All,3972.75,4099.8,4198.7,4325.8,4406.75,4489,4555,4628.2,4679.55,4749.5,4820,4897,4971.05,5035,5112.25,5216.4,5360.35,5511.1,5780.35
LSHTM,11,1,2021,17,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,4911.5,All,4038.9,4236.9,4354.85,4446,4528.75,4616.8,4687.9,4771.2,4842.65,4911.5,4987,5061.2,5143.35,5229.3,5316.25,5428.2,5578.15,5725.1,6008.35
LSHTM,11,1,2021,18,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,5101,All,4120.95,4334.9,4492.85,4585,4684.75,4753,4830,4916.6,5021.65,5101,5184,5263.8,5346.7,5447,5564.25,5714.2,5833.15,6053.1,6404.2
LSHTM,11,1,2021,19,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,5319,All,4124.6,4409.6,4585.65,4699.6,4830,4950.9,5049,5143,5227.55,5319,5392,5488.8,5612.05,5742.3,5861,5995.4,6195.75,6448.4,6789.95
LSHTM,11,1,2021,20,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,5453.5,All,4257.9,4511.2,4674.7,4827.4,4959,5038.7,5169.3,5258,5366.65,5453.5,5555.45,5664.6,5794.35,5933.6,6067,6215.2,6406.45,6591.6,6955.1
LSHTM,11,1,2021,21,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,5560.5,All,4256.7,4540,4705.4,4835.8,4973.5,5109,5228.9,5342,5478.65,5560.5,5695.25,5798.8,5911.35,6082.5,6270.25,6427.2,6629.9,6897.8,7313.75
LSHTM,11,1,2021,22,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,5623.5,All,4288.9,4565.7,4720.85,4859.2,5002.75,5124.6,5248.3,5368.2,5515.75,5623.5,5732.35,5828.8,5927.7,6107.5,6247.25,6406.8,6646.25,7044.2,7572
LSHTM,11,1,2021,23,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,5695.5,All,4176.45,4507.6,4712.95,4843.8,5008.75,5145.4,5325.25,5455.6,5561,5695.5,5775.9,5895,6040.1,6169.7,6369,6561.6,6786.6,7153.3,7714.55
LSHTM,11,1,2021,24,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,5804,All,4253.55,4567,4778.05,4936.8,5086.75,5241.7,5373.25,5525.6,5671.1,5804,5914.15,6044.4,6173.35,6322,6540.5,6784.4,7029.75,7399.6,8083.35
LSHTM,11,1,2021,25,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,5958,All,4259.65,4623.9,4838.25,5029.6,5170,5324,5449.3,5633.6,5782.1,5958,6111.45,6243,6411.75,6580.8,6751.25,7021.2,7282.15,7725.2,8470.35
LSHTM,11,1,2021,26,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,6116.5,All,4346.7,4648.9,4879.55,5103,5299.75,5462.1,5616.6,5783.6,5976.1,6116.5,6257.45,6410.2,6592,6770.9,7023.75,7224.2,7485.45,7936.3,8759.05
LSHTM,11,1,2021,27,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,6168,All,4357.3,4675.1,4910.85,5149.8,5347.75,5561,5696.65,5842.2,5994.5,6168,6314.25,6461.8,6692.35,6945.3,7172.75,7456.6,7738.45,8208.7,9116.65
LSHTM,11,1,2021,28,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,6235,All,4317.95,4730.1,4977,5182.8,5387,5547.3,5748.65,5887.6,6074.65,6235,6470.45,6602.2,6833.05,7031.3,7233.25,7541.4,7900.3,8492.5,9342.05
LSHTM,11,1,2021,29,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,6186,All,4237.25,4647.3,4876.7,5046.6,5281,5448.2,5673.65,5835.4,6013.3,6186,6385.9,6564.8,6761.6,7049.5,7286,7541.6,7860.75,8435.1,9269.1
LSHTM,11,1,2021,30,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,6169,All,4156.65,4579.2,4823.55,5068.4,5288.75,5449.7,5618,5779.2,5994.55,6169,6418.25,6588,6804.5,7032,7288.5,7595.2,8060.05,8522.3,9420.55
LSHTM,11,1,2021,31,1,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,6250.5,All,4156.6,4575.9,4865.4,5061.2,5294.75,5467.1,5667.9,5870,6060.65,6250.5,6458,6685.4,6894.35,7184.1,7457.5,7755.4,8090.9,8778.6,9788.65
LSHTM,11,1,2021,1,2,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,6380,All,4179.95,4568.2,4827.25,5080,5289.75,5533,5766,6026.6,6198.55,6380,6563.45,6763.6,7012.45,7227.9,7502.75,7897.8,8318.15,8968,10003.35
LSHTM,11,1,2021,2,2,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,6421.5,All,4125.65,4577.8,4832.85,5152.8,5396,5607.2,5792.5,6030.6,6235.55,6421.5,6672.45,6870.4,7115.1,7294.6,7594.5,8033.4,8458.75,9152.5,10200.1
LSHTM,11,1,2021,3,2,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,6477,All,4086.8,4546.3,4831.4,5099.4,5325.5,5615.7,5835,6049.4,6246.65,6477,6687,6902.8,7171.7,7456.6,7806.25,8133.6,8683.45,9273.9,10537.3
LSHTM,11,1,2021,4,2,2021,East of England,hospital_prev,EpiNow,MTP,Cases,2.0,6454,All,3969.85,4417.7,4768.65,5084.6,5332,5564.4,5749.9,5997,6230.1,6454,6674.35,6904.2,7144.05,7430.1,7744.5,8186.6,8695,9447.6,10675.2
