Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,1,6,2021,1,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,12,All,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
LSHTM,1,6,2021,2,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,11,All,1,2,3,4,5,6,7,8,9,11,12,13,16,17,20,23,27,32,43
LSHTM,1,6,2021,3,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,10,All,1,2,2.84999999999999,4,4,5,7,8,9,10,11,13,15,18,21,25,29.15,34.1,52
LSHTM,1,6,2021,4,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,10,All,1,2,3,4,5,6,7,8,9,10,11,13,14,17,19,23,28,34,48
LSHTM,1,6,2021,5,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,10,All,1,2,3,4,5,6,7,8,9,10,12,13,15,17,19,22.2,28,36,49
LSHTM,1,6,2021,6,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,11,All,1,2,3,4,5,6,7,8,10,11,14,15,17,20,22,26,31,37,50
LSHTM,1,6,2021,7,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,26,All,3,6,9,11.8,13,16,18,20,23,26,29,32,36,41,47,52,61,71,93
LSHTM,1,6,2021,8,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,18,All,2,4,6,7,9,11,13,14,16,18,20,22,25,28,30,35,42,49,67
LSHTM,1,6,2021,9,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,20,All,2,4,6,8,10,11,13,15,17.55,20,22,24,27,30,35,42,49.15,61.1,83.0999999999999
LSHTM,1,6,2021,10,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,19,All,2,4,6,7,9,10,12,14,17,19,22,25,27,32,35,40,50,63.1,87.05
LSHTM,1,6,2021,11,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,18,All,2,3,5,6,8,10,11,13,15,18,20,23,26,30,36,41,48,60,88
LSHTM,1,6,2021,12,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,15,All,1,3,5,6,7,8,10,11,13,15,17,20,23,27,31.25,36,42,54.1,78.0999999999999
LSHTM,1,6,2021,13,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,17,All,2,3,5,6,7,9,11,13,14,17,19,22,25,29,33,39,45,57,77.05
LSHTM,1,6,2021,14,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,38,All,5,8.90000000000001,12.85,15,19,22,25,30,34,38,44,49,55,61,68,80,99,119.1,152.05
LSHTM,1,6,2021,15,6,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,25,All,3,6,8,10,13,15,17,19,22,25,27,31,35,40,45,53,64.15,77,111
LSHTM,1,6,2021,1,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,54,All,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
LSHTM,1,6,2021,2,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,28,All,8,11,13,16,19,20,22,24,26,28,30,32,34,37,41,45,50,56,71.05
LSHTM,1,6,2021,3,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,35,All,9,14,17,20,23,25,28,30,32,35,37,40,44,48,52,56,63,71,82.0999999999999
LSHTM,1,6,2021,4,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,26,All,6.95,10,13,15,16.75,19,21,22,24,26,28,30.4,34,36,40,44,51,60,72.05
LSHTM,1,6,2021,5,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,29,All,7,12,14,17,19,21,23,25,27,29,32,35,38,40,44.25,48,54,62.1,80
LSHTM,1,6,2021,6,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,38,All,12,16,19,22,25,27.7,30,32,35,38,41,43,47,51,56,63,71,84,106
LSHTM,1,6,2021,7,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,57,All,18,24,30,35,39,43,47,50,54,57,62,67,73,79,87,97.2000000000001,112,128,161
LSHTM,1,6,2021,8,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,74,All,22,30,37,44,49,54,58,63,68.55,74,81,86,93,100,109,119,134,153.1,196.1
LSHTM,1,6,2021,9,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,60,All,16,23,29,34,38,42,46,51,56,60,65,69,74,81.3,88.25,97.2000000000001,112,136,175.05
LSHTM,1,6,2021,10,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,74.5,All,19,28,36,41,45,51,56,62,68,74.5,80,87,94,101,112,126.2,142.15,174,240.1
LSHTM,1,6,2021,11,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,50,All,14,19,23,27,30,33,37,42,46,50,55,59,65,73,82,93,106.15,128.1,163.05
LSHTM,1,6,2021,12,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,52,All,15,21,25,28,32,36,39,43,46,52,56.4500000000001,60.4,66,73.3,82.25,94,111,135.1,182
LSHTM,1,6,2021,13,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,68,All,18,27,33,38,43,48,53.65,58,63,68,76,81,88,97,108,122,141.15,180.1,248.15
LSHTM,1,6,2021,14,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,103,All,30,40,48.85,59,64,70.7,78,87,94.55,103,111,121,133,146,163,183,209,245,331.1
LSHTM,1,6,2021,15,6,2021,London,hospital_inc,EpiNow,MTP,Cases,2.0,121,All,34.95,47,57.85,68,76,85,93,101,110,121,131.45,142.4,157.35,174,195.25,217,252,300.3,426.25
LSHTM,1,6,2021,1,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,34,All,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
LSHTM,1,6,2021,2,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,34,All,7,11,14,17,20,23,26,29,32,34,37,40,43.35,48,53,59,67,81.1,113.15
LSHTM,1,6,2021,3,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,47,All,10.95,15,20,24,28,32,35,38,43,47,52,57,62,70,78,92,109,135.1,182
LSHTM,1,6,2021,4,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,47.5,All,10,16,19,24,28,32,35,40,44,47.5,53,59.4,66,72,84.25,94,109,137,187.05
LSHTM,1,6,2021,5,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,42.5,All,8,12.9,16.85,20,24,27,30,34,39,42.5,47,51,58.35,65,74.25,86,100,124,159.05
LSHTM,1,6,2021,6,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,61,All,12,18,23,29,33,39,45,50,55,61,68.4500000000001,76,84,94,108,126.2,146.3,185.1,251
LSHTM,1,6,2021,7,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,72,All,14,21.9,29,34,40,46,52,58,64.55,72,80.4500000000001,90.4,101.35,112,130,149,172,223,315.1
LSHTM,1,6,2021,8,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,79,All,17,24,32,38,43,52,58,64,70.55,79,86,94.4,104,118.3,139.25,163.2,194.45,251.2,339.15
LSHTM,1,6,2021,9,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,64,All,11,19.9,25,30,36,42,47,53,58,64,71,78.4,90,103,119,147.2,175.15,236,345.35
LSHTM,1,6,2021,10,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,81,All,20,27,33,40,45,51,60,66,73.55,81,90.4500000000001,100,111.35,129,150,178,222.3,288.1,451.6
LSHTM,1,6,2021,11,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,79.5,All,15,23.9,31,35.8,42,51,58,65,73,79.5,90,103,116,132,154.25,188.2,239.45,327.4,525.2
LSHTM,1,6,2021,12,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,64,All,13,19,23.85,29,35,40,46,51,57,64,71.4500000000001,82.4,94.35,106.3,124.25,160.4,203.15,273.3,440
LSHTM,1,6,2021,13,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,88,All,16,25,34,40,46,54,62,70,78.55,88,102.45,116.8,135.35,158,190,233.2,298.3,409.3,630.45
LSHTM,1,6,2021,14,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,100,All,18,30.9,40,46,54,61,69,77,88,100,112,129,144,171,209.25,260.2,353.3,542.3,837.5
LSHTM,1,6,2021,15,6,2021,Midlands,hospital_inc,EpiNow,MTP,Cases,2.0,118.5,All,23,35,43,52,63,73,81.65,91.6,103,118.5,133,153,170,194,229.5,279.4,372.15,593.1,1000.9
LSHTM,1,6,2021,1,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,32,All,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
LSHTM,1,6,2021,2,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,18,All,3,5,7,8,9,11,12,14,16,18,20,22,25,27,30,35,40,46,58
LSHTM,1,6,2021,3,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,13,All,2,4,5,6.80000000000001,8,9,10,11,12,13,15,17,18,21,23,25,29,36,48
LSHTM,1,6,2021,4,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,18,All,3,5,7,9,10,12,13,14,16,18,20,22,24,27,30,34,38.15,46,61
LSHTM,1,6,2021,5,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,18,All,3,4,6,8,10,11,13,15,17,18,20,22,24,28,31,34,39,44,58
LSHTM,1,6,2021,6,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,20,All,3,6,8,10,12,13,15,17,18,20,23,25,27,30,33,37,44,51,64
LSHTM,1,6,2021,7,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,36,All,6.95,11,14,17,21,24,27,30,33,36,40,43,47,50,56,62,70,82.1,101
LSHTM,1,6,2021,8,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,21,All,4,6.90000000000001,9,11,12.75,14,16,17,19,21,22.45,25,28,32,36,40,46,56,75
LSHTM,1,6,2021,9,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,24,All,5,8,10.85,12,14,16,18,20,22,24,26,29,33,36,40,45,52,64.1,88
LSHTM,1,6,2021,10,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,18,All,3,5,7,8,9,11,12,14,16,18,20,22,24,27,30,34,39,47,63
LSHTM,1,6,2021,11,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,22,All,3,6,8,10,12,14,16,18,20,22,24,27,30,33,38,43,49,61,84.05
LSHTM,1,6,2021,12,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,20,All,3,6,8,10,11,13,15,17,18,20,22,25,27,30,34,38,45,55,71.0999999999999
LSHTM,1,6,2021,13,6,2021,North East and Yorkshire,hospital_inc,EpiNow,MTP,Cases,2.0,23,All,4,7,9,11,12.75,15,17,19,21,23,26.4500000000001,29,32,34,38,43,49.15,61,81
