Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,18,1,2022,18,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,218,All,129.9,145.9,157.85,168,176,186,191,201,210,218,225,233,242,252,262.25,276,290.15,312.2,345.05
LSHTM,18,1,2022,19,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,192,All,114.95,131,140,148.8,156.75,165,172,179,184.55,192,200,207,215,221,231,242,255.15,272.1,303.05
LSHTM,18,1,2022,20,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,198,All,114.95,133,143,152,162,170,176,184,189.55,198,204,212,222,233,242,255,269.15,288,317.05
LSHTM,18,1,2022,21,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,120,All,69,78,85.85,92,96,102,107,110.6,115.55,120,124,130,136,141,147,156,165,176,198.1
LSHTM,18,1,2022,22,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,124,All,73.9,84,91,96,100,106,110,115,120,124,128,133,139,145,152,158,167,177,199.15
LSHTM,18,1,2022,23,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,117,All,68.95,78,84,89,93,98,103,108.6,113,117,122,128,133,138,145,151,162.15,174,193
LSHTM,18,1,2022,24,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,98,All,55.95,62,68,72,78,82,85,89,94,98,102,105,110,114,118,123,129.15,138,154
LSHTM,18,1,2022,25,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,78,All,43,49,54,58,62,65,69,72,75,78,81.4500000000001,85,88,93,98,103,109,119,133
LSHTM,18,1,2022,26,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,70,All,41.95,48,51.85,55,57,60,62,65,68,70,73,75,79,82,86,90,95,101,110
LSHTM,18,1,2022,27,1,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,72,All,38,45,49,53,57,60,63,65,69,72,76,79,83,86,90,94,100,108,120.05
