Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,28,2,2023,28,2,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,138,All,55,69,81,90,101,108,116,123,130,138,147,157,166,174.3,184,196,214.15,241,272.05
LSHTM,28,2,2023,1,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,107,All,42,55,63,69,78,85,90,96,102,107,115,121,128,139,148,160,175.15,194,224
LSHTM,28,2,2023,2,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,121,All,50,61.9,69.85,79,88,93,99,106,114,121,128,136,146,153,163.25,175.2,195,217.1,262.1
LSHTM,28,2,2023,3,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,92,All,35,44.9,52,57,63,69,75,80,86,92,98,104,111,119,127,135,151,170.1,208
LSHTM,28,2,2023,4,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,94,All,35,46,55,59.8,66,71,76,83,89,94,100,107,114,122,130.25,143,156.15,177.1,213.15
LSHTM,28,2,2023,5,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,93.5,All,35,43,51,58,65,70,76,81.6,86,93.5,101,109,119,126,136,148,161.15,182.1,227.05
LSHTM,28,2,2023,6,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,127,All,44.95,59.9,68.85,80,88,96,104,113,121,127,137,145,156.35,169.6,183,199,221,250.1,314.1
LSHTM,28,2,2023,7,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,146,All,51.95,65,78,89.8,98,107.7,116,126,135,146,158,172,187,199,213,241.2,270,301,373.05
LSHTM,28,2,2023,8,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,118,All,44,55,62,69,77,85,93,100,108,118,128,135,145,157,170,184,203.15,243.1,312.1
LSHTM,28,2,2023,9,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,127,All,44,58,67,75,82,90,98,106,116,127,140,149,162,175.3,193.25,213,236.15,275.5,363.1
LSHTM,28,2,2023,10,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,93,All,33,42,49,55,61,67,73,79,85,93,101,109,119,128,144,162.2,186.15,220,292
LSHTM,28,2,2023,11,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,95,All,32.95,39,48,54,61,67,73.65,80.6,87.55,95,104,112,124,140,160,181,207.15,246,301.1
LSHTM,28,2,2023,12,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,98,All,30,37,46,53,58,64,72,81,89,98,106,117,128,141,158.25,177,210.3,262,343.05
LSHTM,28,2,2023,13,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,137,All,40.95,54,64,72,83,93,101.65,114,124,137,152.45,168,184,206,224,259.2,298.45,346.1,483
LSHTM,28,2,2023,14,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,157,All,42,56,69,79,90,98,111.65,125.2,139,157,170.45,191,212,240,269,302.2,356,434.5,621.25
LSHTM,28,2,2023,15,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,124,All,30,42.9,51,60,68.75,78,87.65,101,111,124,136,150.2,167.35,189,216,247,312.15,390.1,521
LSHTM,28,2,2023,16,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,125.5,All,33,44.9,53,63.8,74,82,91,103,111,125.5,139.45,157.4,176,198,216.5,258.2,294.3,381.2,621.05
LSHTM,28,2,2023,17,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,100,All,25,34,41,48.8,55,63,71,79,88,100,112.45,125.4,143,163,188,223,272.15,335.2,566.4
LSHTM,28,2,2023,18,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,98,All,21,31,37,45,52.75,61,70,78,87,98,110,125.4,141.35,164.3,200.25,235.6,297,382.5,574.2
LSHTM,28,2,2023,19,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,102.5,All,19.95,27,35,44,51.75,60,66,76,88,102.5,116.45,135.4,151,174,196.25,245.2,321.15,426.1,701.1
LSHTM,28,2,2023,20,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,141,All,27,39,51,62.8,74,85,97.65,109,125.55,141,157.45,180,210.35,248,300.25,355.4,427.15,576.4,899.05
LSHTM,28,2,2023,21,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,155.5,All,27.95,42,53,67,77,90,104,117.6,135.55,155.5,179,204,240.35,281.3,334.25,392.4,526.95,723.2,1065.35
LSHTM,28,2,2023,22,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,121.5,All,20.95,31,39,47,57.75,67.7,81.65,93,106,121.5,143,164,195,231,281,360.4,458.3,588.2,898.1
LSHTM,28,2,2023,23,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,132,All,21,30.9,38,49.8,61,72.7,84,97,110,132,155.45,182.6,208.35,239.3,293.5,371.4,464.15,666.6,1149.6
LSHTM,28,2,2023,24,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,99.5,All,13,22,30,38,47,57,65.65,76,87,99.5,116,138.4,168,201,233,279.4,375.75,539.2,1004.35
LSHTM,28,2,2023,25,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,100,All,12,21,29.85,37,44,57,66,75,88,100,117,138,163.35,194.6,241.25,311.8,399.45,583.6,1092.7
LSHTM,28,2,2023,26,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,103,All,13,20,27,34,41.75,52,65,77,91,103,123,145,175,219,253.75,317.8,435,628.4,1127.8
LSHTM,28,2,2023,27,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,137,All,19,27,38.85,49,58,73,85,104,122,137,165.9,199.4,247.7,294.3,360,460,619.15,935.2,1683.5
LSHTM,28,2,2023,28,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,158.5,All,16,26,36,49,61,76.7,95.65,117,136.55,158.5,187,222.4,264.35,333.6,430.25,586.4,775,1138.2,2152.34999999999
LSHTM,28,2,2023,29,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,127,All,12.95,20.9,31,41,52,61.7,73.65,89,109,127,146,177,209.35,263.6,340,432.4,613.2,952,1861.4
LSHTM,28,2,2023,30,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,135,All,13,23,30,38,52,64.7,77,92,112,135,164,197.4,245.7,315.8,393,532.2,775.15,1214.2,2203.45
LSHTM,28,2,2023,31,3,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,104.5,All,9,16,23,30,40,50,59,74,87.55,104.5,127.45,150.2,187,246,321,428,619.4,1009.1,2063.04999999999
LSHTM,28,2,2023,1,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,106.5,All,8,15,21,29,38,46,59,74,86.55,106.5,131.45,156,194.35,260.3,331.5,464,689.75,1102.7,2125.2
