Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,22,2,2022,22,2,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,87,All,62,67,71,74,76,79,80,82,84,87,89,91,93,95,97.25,100.2,104,108.1,116.05
LSHTM,22,2,2022,23,2,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,75,All,55,59,63,64.8,67,68,70,72,74,75,77,79,81,83,85,88.2000000000001,91,94,101
LSHTM,22,2,2022,24,2,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,74,All,52,58,61,63,65,67,68,70,72,74,75,77,80,81,83,86,89,93,98.05
LSHTM,22,2,2022,25,2,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,67,All,48,51,54,57,58,61,62,64,65,67,69,70,72,74,76,78,82,85,91
LSHTM,22,2,2022,26,2,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,65,All,46,51,54,56,58,59,61,62,64,65,66,68,69,71,73,75,78,81,87
LSHTM,22,2,2022,27,2,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,62,All,45,48,50,52,54,55,57,59,61,62,64,65,67,69,71,73,75,79,84
LSHTM,22,2,2022,28,2,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,67,All,48,51,54,56,58,60,62,63,65,67,69,70,72,75,77,79,81,85,91
LSHTM,22,2,2022,1,3,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,65,All,46,50,52,55,57,58,60,62,64,65,67,69,71,73,75,78,82,86,93.05
LSHTM,22,2,2022,2,3,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,58,All,39,43,45,48,50,51,53,55,57,58,59,61,63,65,67,70,72.15,76,84
LSHTM,22,2,2022,3,3,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,57,All,38,42,45,46.8,49,51,52,54,56,57,59,61,63,64.3,67,70,73,76,87
LSHTM,22,2,2022,4,3,2022,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,51,All,34,38,40,43,44,46,47,48.6,50,51,53,55,57,59,61,64,67,71,79.05
