Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,18,4,2023,18,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,26,All,11,13,16,17,18,20,21,23,24,26,27,29,30,33,35,38,41,45,54
LSHTM,18,4,2023,19,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,41,All,18.95,23,25,28,30,32.7,35,37,39,41,44,47,50,53,56,61,66.15,74,88
LSHTM,18,4,2023,20,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,44,All,19,23,27,29,31,34,36,39,41,44,47,49,51,55,59,64.2000000000001,70.15,78.1,91
LSHTM,18,4,2023,21,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,37,All,16,20,22,25,27,29,31,33,35,37,40,42,45,48,51,55.2000000000001,60,68,78
LSHTM,18,4,2023,22,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,30.5,All,11,15,18,20,22,24,25,27,29,30.5,33,35,37,40,43,47,52,58,67.0999999999999
LSHTM,18,4,2023,23,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,41,All,17,21,24,27,29,31,34,36,38,41,43,46,49,53,57,61,67,75,89
LSHTM,18,4,2023,24,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,36,All,14,18,21,23,26,28,30,32,34,36,38,40,42,45,49,53,59,65,79
LSHTM,18,4,2023,25,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,19.5,All,7,9,11,12,13,14,16,17,18,19.5,21,22,24,26,28,30,34,39,47
LSHTM,18,4,2023,26,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,32,All,12,15,18,20,22,24,26,28,30,32,34,37,39,42,45,49,54.15,64,79
LSHTM,18,4,2023,27,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,36,All,14,18,20,23,25,27,29,31,33.55,36,38,42,44,48,52.25,58,66,74,93
LSHTM,18,4,2023,28,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,30,All,11,13,15,17,20,22,24,26,28,30,33,35,38,41,44,48,54.15,63.1,78
LSHTM,18,4,2023,29,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,24,All,9,11,13,15,16,17,19,20,22,24,26,29,32,34,38,43,47,55,70
LSHTM,18,4,2023,30,4,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,32,All,10.95,14,17,19,21,23,25,27,30,32,35,38,41,45,49,55,62.15,74,96.05
LSHTM,18,4,2023,1,5,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,28,All,10,12,14,16,18,20,21.65,23.6,26,28,30,33,35,39,43.25,48,55,64,82.05
LSHTM,18,4,2023,2,5,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,16,All,5,6.90000000000001,8,9,10,11,12,14,15,16,17,19,21,23,25,28.2,33,41.1,58
LSHTM,18,4,2023,3,5,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,26,All,8,10,13,15,17,18,20,22,24,26,28,31,34,37,42,48,54.15,65,96.05
LSHTM,18,4,2023,4,5,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,28,All,9,11.9,14,15,17,19,21,24,26,28,30,34,38,42,48,54,66,81,110.1
