Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,3,1,2023,3,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,167,All,77.9,93.9,105,113,123,133,141,149.6,161,167,174,186,195,205,217.25,232,251.15,275,316
LSHTM,3,1,2023,4,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,148,All,72,85.9,96,103,111,119,126,132.6,140,148,155,163,175,185,197.25,209.2,226,249.1,285.05
LSHTM,3,1,2023,5,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,164,All,75,92,106,116,124,131,138,147,156,164,173,182,194,207.3,217,231,248.15,280.1,317.05
LSHTM,3,1,2023,6,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,189,All,79,100,114.85,125,137,148,159,169,180,189,200,215,226,236,251.25,273,290,324.1,385.05
LSHTM,3,1,2023,7,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,148,All,65,79,90,98.8,107,115,123,131,138.55,148,155,163,173,182,195.25,209,227,253,292
LSHTM,3,1,2023,8,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,188,All,85,99,112.85,127,139,151,162,170,179.55,188,200.45,210.4,224,240,257,278,305.15,334.1,385.05
LSHTM,3,1,2023,9,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,236,All,107.95,126.9,148,160,171,185.7,197,209,222,236,250,263.4,279.35,299,315.25,340,363,400.1,478.1
LSHTM,3,1,2023,10,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,220.5,All,93.95,117.9,133,146,159.75,172.7,185,194,207,220.5,234,248,263,280.3,298.25,329,349.3,389.1,472.1
LSHTM,3,1,2023,11,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,200,All,85,104,117,128,143,157,166,176,188,200,211,224,235,250,268,290,323.15,371,419.05
LSHTM,3,1,2023,12,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,223,All,95,113,131,141.8,156,172,186,198,209.55,223,234,249,266.35,289.3,310,331.4,359,415.1,519.05
LSHTM,3,1,2023,13,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,244,All,103,131,147,162,176.75,189,205,219,232,244,258,274,291.35,312,332.5,360.2,401,454.1,538.1
LSHTM,3,1,2023,14,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,193.5,All,83,100.9,116.85,128,136,147,156,168.6,181,193.5,209,222,236,257.3,280,305,337.15,376.2,465.05
LSHTM,3,1,2023,15,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,263.5,All,105,131.9,155.85,171.8,188.75,204,217.65,233,249,263.5,280.45,296,316.35,334.3,355.25,389,435,501.2,606.2
LSHTM,3,1,2023,16,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,310,All,117.95,156,183.85,204,220,238,254.65,275,291.1,310,335,357.4,387.35,417.6,447,482.2,548.45,629.1,765.05
LSHTM,3,1,2023,17,1,2023,East of England,hospital_inc,EpiNow,MTP,Cases,2.0,288,All,111.95,135,157,178.8,197.75,213.7,232,249,267,288,311.45,329,346,381.6,407,443,497.45,563,701.2
