Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,3,10,2023,2,7,2023,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.06735809963837,0.96260036737558,0.983240585557608,1.0013928785622,1.01378001058836,1.02449580354765,1.03326668209323,1.04222264626211,1.05114395811518,1.05891491729752,1.06735809963837,1.07562562552309,1.08378160178282,1.09102238357646,1.09954020430024,1.10773649271821,1.11784943232089,1.13063443534973,1.14713089918889,1.17736680351476
LSHTM,3,10,2023,3,7,2023,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.06621025658959,0.973762012410111,0.990565399378795,1.00563018313187,1.01794835696179,1.02753458639121,1.0358372829861,1.04419775513468,1.05140350265147,1.05878518812182,1.06621025658959,1.07276863717899,1.07984041621548,1.08692209067102,1.0950260718975,1.1024630552013,1.11180165873685,1.12209121646276,1.13619328183019,1.16024020626937
LSHTM,3,10,2023,4,7,2023,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.06396297084384,0.982002564813959,0.995725895368893,1.00919884674427,1.02039147267839,1.02959222143733,1.03729108954016,1.04478429835942,1.05141197535212,1.05811300296587,1.06396297084384,1.07118464709233,1.07709391606581,1.08358701219946,1.09103751987435,1.0983596784082,1.10603578100824,1.11461216632254,1.12666956121543,1.14382398308932
LSHTM,3,10,2023,5,7,2023,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.06295903920577,0.987780270732506,1.00109906629275,1.01258412721112,1.02227432721849,1.03164790558248,1.03808844287492,1.04471466650983,1.05100485128171,1.05670743515813,1.06295903920577,1.06908328433173,1.07503609409281,1.08159794360577,1.0876746609768,1.09350548396255,1.10098437113797,1.10906493261956,1.11922669522026,1.13353304686239
LSHTM,3,10,2023,6,7,2023,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.06185868696253,0.992754234501403,1.00541984117315,1.01586669683164,1.02432234458007,1.0321170174944,1.03901314724305,1.0445117749802,1.05037058309477,1.05644991503423,1.06185868696253,1.06736247003199,1.07335880388095,1.07872598849264,1.08396195504766,1.08946550741836,1.09677397728272,1.1045637674019,1.11360202126437,1.12744747806494
LSHTM,3,10,2023,7,7,2023,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.06141070613702,0.996044702006309,1.00913094139119,1.01907306704918,1.02673819931773,1.03291215428878,1.03895562962037,1.04424834362876,1.04998498002498,1.0555195816586,1.06141070613702,1.06657062229039,1.07191229756318,1.07684630400668,1.08236764720115,1.08797743532605,1.09406458377349,1.10139132360898,1.11027702418368,1.12256049358465
LSHTM,3,10,2023,8,7,2023,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.06079849787145,0.996757123172155,1.01162349535293,1.02108323938296,1.02856148730217,1.03526290644981,1.04025729396297,1.04504154307868,1.05053662305659,1.05567255399833,1.06079849787145,1.06636554291076,1.07105279377378,1.07628047121333,1.08155843874004,1.08706431498563,1.09286899047689,1.09980532236392,1.10825818587956,1.11988742259298
LSHTM,3,10,2023,9,7,2023,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.06231734003424,0.99988329480933,1.01352315107568,1.02324423523238,1.03146705535711,1.03679451301279,1.0427722268628,1.04717758962489,1.05167359396136,1.05674555496403,1.06231734003424,1.06711536957957,1.07154950461033,1.0771759674175,1.08258923192056,1.08754484644463,1.09334586360436,1.10018595678264,1.10766704311404,1.11904807167057
LSHTM,3,10,2023,10,7,2023,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.06484368241676,1.0026248644234,1.01665062716807,1.02610200737094,1.03369538539614,1.03978522485563,1.04594309956927,1.05092606518298,1.05509244146717,1.06018567169817,1.06484368241676,1.06978844980669,1.07399825845805,1.07909948825984,1.08422950827682,1.08986416139716,1.09493045993747,1.10112400234201,1.10857328105572,1.11955702941324
LSHTM,3,10,2023,11,7,2023,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.06923112527928,1.00641375923821,1.02095083609006,1.03025231287264,1.03773053317129,1.0438998086436,1.05034496880304,1.05540103995797,1.06000595512954,1.06502332562078,1.06923112527928,1.07374723812341,1.07815330921483,1.08242762873854,1.08743268396172,1.09246293596175,1.09788812501851,1.10359208364381,1.11078162406593,1.12089010078301
