Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,29,3,2022,2,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.753814306347674,0.660099796383803,0.680139379577783,0.693406967733311,0.704986803527247,0.714658433863455,0.723206730057007,0.730538113845153,0.73926085322826,0.746027669822034,0.753814306347674,0.760849656254649,0.768955820190656,0.775189660814797,0.784021985588647,0.793489542120481,0.804280986575612,0.81658674110825,0.83320672639563,0.856475724880057
LSHTM,29,3,2022,3,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.752138268762113,0.674008883123662,0.69036624464542,0.701370148641672,0.710659331797475,0.718931556420806,0.726306719629982,0.733124125087345,0.740097578167583,0.746414282691921,0.752138268762113,0.758075337474955,0.764884388426669,0.771626084594148,0.778816213657794,0.787282087355474,0.795782947003745,0.805883285635069,0.820082847436134,0.841101676584963
LSHTM,29,3,2022,4,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.764267318315531,0.684497105083582,0.702308134900225,0.715103072925869,0.724541085269607,0.731518568664763,0.7388107671934,0.745958990831892,0.752349506003427,0.758422006303258,0.764267318315531,0.770105936421439,0.776555665858832,0.782735969360659,0.788289297515238,0.79678387897276,0.805780097925265,0.815503760013702,0.828783435718439,0.849042517637675
LSHTM,29,3,2022,5,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.789200374116382,0.704951024890125,0.725035217842972,0.738405691241183,0.747989458486558,0.756131925878957,0.763892756699418,0.770488765540691,0.776135774159046,0.782818327991977,0.789200374116382,0.794866431258058,0.800576121245822,0.806843966972138,0.812995350993228,0.820514336101476,0.829189846033405,0.838584020725261,0.849159879184341,0.868455233853876
LSHTM,29,3,2022,6,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.823922067991328,0.743100265153253,0.761846555386367,0.774658814522541,0.785225008135899,0.792810499647812,0.79917679336073,0.805642053821791,0.812213005391844,0.818421875495208,0.823922067991328,0.829550104687102,0.835512124910738,0.841076877644886,0.847481864555058,0.85432780929402,0.861806032213839,0.869800687505685,0.878941978251905,0.894911381547831
LSHTM,29,3,2022,7,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.86807876659242,0.795222984584531,0.812749702971216,0.823901205907174,0.832612890229685,0.839298453230311,0.845752600419891,0.851956926814131,0.857120801186781,0.862698258601952,0.86807876659242,0.872924966735391,0.878113708298152,0.883775053816206,0.889003245265207,0.893834213365024,0.900663412871246,0.907866498377675,0.91669316157589,0.93050663521718
LSHTM,29,3,2022,8,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.917630877578186,0.856676859895261,0.870341372199906,0.880657344806698,0.88768383462284,0.893783238910352,0.899281376163914,0.904392170232463,0.908153263875518,0.913058898889848,0.917630877578186,0.922453075833298,0.927154629882543,0.93164998167527,0.936217873301977,0.940954104814608,0.946215026526604,0.952637133453995,0.961274778459025,0.97331236063705
LSHTM,29,3,2022,9,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.970642454127801,0.913986662937875,0.927702393013373,0.936491038743598,0.942883390889155,0.948010892554622,0.952458955744502,0.95766922332961,0.961845879523398,0.966014425111169,0.970642454127801,0.975006383122993,0.979256907173068,0.983719893685151,0.988436139350157,0.993685195947591,0.999137740805885,1.00558342570394,1.0154312367308,1.02961706024372
LSHTM,29,3,2022,10,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.02195188522559,0.959915927364276,0.973993892118597,0.982551875633192,0.989880714301214,0.996108916296864,1.00221666432895,1.00716160052186,1.01245759927701,1.0169753699869,1.02195188522559,1.02665442942383,1.0316314671422,1.03703473692138,1.04301422475771,1.04944094782161,1.05566952851522,1.06500192597517,1.07654613347106,1.09434587633132
LSHTM,29,3,2022,11,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.06580540672899,0.997325480686643,1.01116610124406,1.02063465325149,1.02889044805487,1.03647688425566,1.0439795063047,1.0497017210697,1.05517331521143,1.06089633495594,1.06580540672899,1.07158550680038,1.07806453386148,1.08515914095037,1.09241157858938,1.10049487041148,1.10939919601411,1.11938487594262,1.133160228339,1.15451923983341
