Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,7,6,2022,20,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.844636956634738,0.765513568529249,0.780882064315447,0.790993450713729,0.799438536787994,0.808313116524098,0.815812640123327,0.823331469193681,0.830217048912524,0.837288165605874,0.844636956634738,0.852795581363263,0.859562407082941,0.866748150579896,0.87415667307014,0.882897925337825,0.894282700099833,0.906377377151976,0.921615961325504,0.947264158429646
LSHTM,7,6,2022,21,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.825151466237008,0.76385135584156,0.775091680075988,0.783316196438891,0.791087262014663,0.797246685442411,0.803290236876469,0.809270554592216,0.814477172860535,0.819736334714381,0.825151466237008,0.830028398485553,0.835229244192429,0.840574589704692,0.846501226977774,0.852784344767554,0.860520739338294,0.869780218835204,0.880251033963683,0.896882930379834
LSHTM,7,6,2022,22,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.805785208370814,0.759972310685116,0.768734002767666,0.776262456029315,0.781606989480825,0.786171370414064,0.790480303799279,0.794828502709033,0.798712285508745,0.802300633716229,0.805785208370814,0.810168195544011,0.813627794840097,0.817356405829412,0.82175802976373,0.826519186822225,0.831867464754281,0.838640090596953,0.846565162932569,0.857667640726606
LSHTM,7,6,2022,23,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.789556122708857,0.752788225161624,0.761584431546564,0.766630440861299,0.770987729689442,0.774605292603659,0.777938223357034,0.781120649413834,0.784027151989795,0.786978949363629,0.789556122708857,0.792442022449702,0.795488255155145,0.798493769303041,0.801946066573252,0.805828834956074,0.809438442332785,0.813874634134962,0.819849207710328,0.828979229384734
LSHTM,7,6,2022,24,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.776957040544945,0.742709857620343,0.750552124754178,0.755544133073259,0.759741610597146,0.762930224192613,0.766199921643416,0.769363413315838,0.772009024741346,0.774585154388911,0.776957040544945,0.779251060078169,0.781823306632951,0.784232077232763,0.787152489928644,0.790245491853457,0.793652785697092,0.797347116756727,0.802372167535262,0.809645803284676
LSHTM,7,6,2022,25,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.767340388837062,0.732693309023989,0.739773410190028,0.745248335521576,0.749183310123459,0.753247449051879,0.756740368487943,0.759738804407786,0.762383106081741,0.76486292694948,0.767340388837062,0.769780606218583,0.772327367446667,0.774818040931606,0.777444427959984,0.780287451076016,0.783495655235881,0.787056756218413,0.791462114635462,0.798553235678831
LSHTM,7,6,2022,26,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.761162421863697,0.724242207817849,0.732204726194681,0.73790845701786,0.742468105684383,0.746019238733436,0.749221645710353,0.752529580407818,0.755473647986081,0.758273953581718,0.761162421863697,0.763673812683038,0.766435662992869,0.768792910284952,0.771414482334304,0.774393482828583,0.777662633080147,0.781185433589281,0.78582792824972,0.792459379975324
LSHTM,7,6,2022,27,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.757443829577318,0.719712062999497,0.729137846664186,0.734943367934945,0.738883503406128,0.742302273533057,0.745745805297396,0.748913165937585,0.751802670697572,0.754898759248123,0.757443829577318,0.760023976107368,0.762767276657459,0.76577660179231,0.768523183130778,0.771745387980312,0.775158767029142,0.778826547503443,0.783098884400521,0.789694808170508
LSHTM,7,6,2022,28,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.757025361498246,0.720429278935142,0.729138375581172,0.734813007624162,0.739422070625076,0.742787012428055,0.745555206349005,0.748846961181622,0.751670507284984,0.754410144191661,0.757025361498246,0.759774684792464,0.762447878111506,0.765445476750058,0.768364851063332,0.771765845873151,0.775036118895418,0.778806635139137,0.783005777578523,0.788919363224729
LSHTM,7,6,2022,29,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.759827513428319,0.7255974552363,0.733712903018944,0.738781728931527,0.742987934201053,0.746061671884894,0.749527248549007,0.752237670625766,0.754666924337676,0.757288835932209,0.759827513428319,0.762302651775597,0.765116297133261,0.767838324272058,0.770598009611542,0.773645441167735,0.776925505208909,0.780373090468612,0.784516242636299,0.789949353478387
