Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,22,3,2022,26,12,2021,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.930023349635033,0.809413080951804,0.83539122229857,0.855042321705978,0.868494809578336,0.880163143354904,0.891545795963479,0.9015515148729,0.911108879400158,0.921296381363057,0.930023349635033,0.940045892362495,0.951367286285551,0.96359852677149,0.9751959462682,0.987531674108277,0.999951018049358,1.01687446084632,1.0385268659579,1.07141005622432
LSHTM,22,3,2022,27,12,2021,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.873534714859835,0.780651207615347,0.802005040347004,0.815733187309965,0.826187743449879,0.836383494286231,0.844722385787251,0.851629848670316,0.858973676014498,0.866798074162477,0.873534714859835,0.880713908504725,0.888902901220771,0.896824913274485,0.905750088871988,0.915300750124731,0.925432806232182,0.936970766443857,0.949432956383025,0.972597360359443
LSHTM,22,3,2022,28,12,2021,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.819711544144934,0.74752147520125,0.762852520551914,0.774331763883064,0.782711748061173,0.789751560843488,0.795869204575651,0.801907831301595,0.807478253028638,0.81384921488348,0.819711544144934,0.825449355072172,0.831494590178355,0.837414335093424,0.845236591891952,0.852184226791146,0.858964306579466,0.867905035969431,0.878510110674119,0.896048374820837
LSHTM,22,3,2022,29,12,2021,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.77172604102664,0.711018638242638,0.724075419393133,0.733724481891761,0.740800440191198,0.747465159582853,0.75254589857167,0.757478192885037,0.762203676181246,0.767349631800804,0.77172604102664,0.776862878840459,0.781927730670726,0.787766650466265,0.792702243909937,0.79872443485441,0.805956278027887,0.813923052770034,0.82298300635416,0.836752432717173
LSHTM,22,3,2022,30,12,2021,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.734678300717686,0.675757977627061,0.689329479954716,0.697899649456495,0.70462926259279,0.711153244397081,0.716324562467401,0.721238804416905,0.725669069632907,0.730296595249983,0.734678300717686,0.739173506115972,0.743288782710782,0.748375223202302,0.753357137447531,0.759299513805332,0.76493174677127,0.7721592110337,0.781081782827867,0.79385862959436
LSHTM,22,3,2022,31,12,2021,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.708410315314696,0.648339026874663,0.661499302480774,0.671234084786028,0.678087602584757,0.684087831615891,0.689641612884731,0.694634813187336,0.699175632696775,0.703640154506554,0.708410315314696,0.712540216030791,0.716886387940182,0.721751189488413,0.727161803613061,0.732094595570035,0.73769306626058,0.744912949892368,0.753997813196294,0.765405258847131
LSHTM,22,3,2022,1,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.693818229231975,0.631728737770255,0.645982371892617,0.655826590856813,0.662686599147451,0.668937858598351,0.674422478007703,0.679468011723125,0.684358761247718,0.689035754716307,0.693818229231975,0.698151038838995,0.702981605266228,0.708361564834148,0.713602069711533,0.719650152043165,0.724868170445831,0.731541352905795,0.74088335213295,0.753883366610341
LSHTM,22,3,2022,2,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.693193295003044,0.631027820162846,0.643538169509127,0.6529725798576,0.660566546076112,0.667533388364851,0.673326557243753,0.678390238486196,0.683575086374346,0.689004742292844,0.693193295003044,0.697727414231706,0.70260676763844,0.707821867632675,0.713704671477758,0.718646600017706,0.7251447420275,0.732474658926915,0.741869642957089,0.755308864098689
LSHTM,22,3,2022,3,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.707245897395803,0.644508058099495,0.657292165961676,0.666130123377436,0.674039637286736,0.680422995648114,0.68663681181482,0.692366438231684,0.697743711417059,0.702491028365422,0.707245897395803,0.711424297028299,0.715904497838259,0.72134701175344,0.726937354420646,0.73192463358826,0.738183536665356,0.74547282585454,0.754486031951278,0.76709704994283
LSHTM,22,3,2022,4,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.734791386555912,0.673594647723479,0.687463556907068,0.695552445998552,0.702515230685961,0.709014520328701,0.715204068762329,0.720271034180541,0.724877805212166,0.72985598085743,0.734791386555912,0.739347885948126,0.743743891552599,0.74835883032593,0.753369511261319,0.758268227745284,0.764098143113897,0.770810843202411,0.778861544460929,0.791361940361558
LSHTM,22,3,2022,5,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.7754814911999,0.718873987020697,0.73113869972318,0.739508330244354,0.745796253016923,0.751663984300802,0.757108041050444,0.761702513794201,0.766751473390848,0.770649080871614,0.7754814911999,0.779294881172717,0.783329652394064,0.787642337910079,0.792073175960393,0.796814341580321,0.802446682761871,0.808394194400847,0.816195570716289,0.827540144780627
LSHTM,22,3,2022,6,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.826549431924333,0.774765133064255,0.787265831125321,0.795052055213345,0.800570576414598,0.805668111274581,0.810583358440201,0.814787161512653,0.818821391048099,0.822860098421174,0.826549431924333,0.830178414658233,0.834414266048764,0.838720343150828,0.843042217001664,0.847572439969246,0.852584444300559,0.858582835146815,0.865072765821944,0.876835356349599
LSHTM,22,3,2022,7,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.887197110157346,0.837647408927171,0.848167369608611,0.855445505395159,0.860990761565733,0.865571775595418,0.869897774595408,0.874958098875911,0.879052691659135,0.88311224604641,0.887197110157346,0.891260912664131,0.895233719340955,0.899892657062911,0.903666834032521,0.90819215517641,0.913774362741255,0.919994485056749,0.928195514067654,0.941290540492609
LSHTM,22,3,2022,8,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,0.951883680328176,0.89645495041023,0.906761486846338,0.915803592783273,0.922860334461187,0.928416130482861,0.933372418559532,0.938063540985206,0.942721411421709,0.947203780518715,0.951883680328176,0.95655512898841,0.961327269740799,0.96690070276618,0.971879885491937,0.977805359592625,0.984026093167957,0.991802598740647,1.00210550345442,1.01648690881335
LSHTM,22,3,2022,9,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.01663827083568,0.950372758472787,0.963263951821517,0.972235771063947,0.980648480933658,0.987794618073091,0.994512979942931,0.999959569586114,1.00575262876521,1.0112540369588,1.01663827083568,1.02221808376904,1.02796080248556,1.03385763866136,1.04001307033753,1.04795057783231,1.05622605129381,1.06472789846436,1.07786676749161,1.09443626255801
LSHTM,22,3,2022,10,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.07370413815717,1.00051104012006,1.01351379254778,1.02399186900645,1.03276203049726,1.04048439913946,1.04829336663071,1.05468569692676,1.06129151552512,1.06753306500301,1.07370413815717,1.08034784439256,1.087813615169,1.09494692133542,1.10197161924446,1.11058705160167,1.11853674419444,1.12993007745345,1.14343075610768,1.16475156344043
LSHTM,22,3,2022,11,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.118243492038,1.04308631650475,1.05594210233912,1.06733220838719,1.07609066977397,1.08449275100628,1.09181084748257,1.0984997637383,1.10561722315613,1.11196671993267,1.118243492038,1.12516807056715,1.13249428857363,1.1406940416783,1.14817206241978,1.15688964997176,1.16505007862847,1.17746259787387,1.19199970435491,1.21509041078227
LSHTM,22,3,2022,12,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.14713591977597,1.07414822290799,1.08769314139656,1.0984474117433,1.1071839819629,1.11433940477985,1.12205421916096,1.12841168475493,1.13485076588388,1.14166193283842,1.14713591977597,1.1531166390378,1.15924565108011,1.16626299303776,1.17366740121111,1.18238607938873,1.19259386654804,1.20374412406102,1.21736666867531,1.23876358856878
LSHTM,22,3,2022,13,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.1579844123113,1.09236904849418,1.1048212308318,1.11527687950795,1.1224713946785,1.12894778731356,1.13516910625966,1.14066225664185,1.1471945412744,1.15256948430219,1.1579844123113,1.16354542796839,1.16904513625245,1.17445607224454,1.18115392495062,1.18861331609151,1.19621202554791,1.20665963644131,1.21894969188038,1.23621544811887
LSHTM,22,3,2022,14,1,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.15225833820604,1.0917114764404,1.10468385164019,1.11329757826308,1.12056786686751,1.12614235656951,1.13178603126698,1.13679048465571,1.14178782673589,1.14737771194138,1.15225833820604,1.15681668362401,1.16138219989222,1.16699423037211,1.17213600469385,1.17776615819693,1.18423353984649,1.19281192416014,1.20227704250768,1.21868337780004
