Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,17,5,2022,20,2,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.0349953138803,0.923182358527546,0.94723495327891,0.965276193273035,0.978421273499319,0.990251223867021,0.998838593345952,1.00834732057431,1.01645398636713,1.02604224123936,1.0349953138803,1.04189718011258,1.05058124848409,1.05988195610392,1.06910318213447,1.08116094065413,1.09138360579422,1.10459815649421,1.12285642561956,1.14621337807324
LSHTM,17,5,2022,21,2,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.08906339015298,1.00216801434726,1.02116787739425,1.03462713699051,1.04536869586832,1.05480109734848,1.06234792141816,1.06982647351136,1.07676685627727,1.08225237670039,1.08906339015298,1.09528994302709,1.10172557040565,1.10838840924682,1.11579218789734,1.12401574287888,1.13381686044094,1.14438062383652,1.15819970352685,1.17475255622793
LSHTM,17,5,2022,22,2,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.14658139010434,1.07706739674664,1.09411909393638,1.10339190340324,1.11217556277494,1.11909121201274,1.12541899265841,1.13138411053297,1.13633301742906,1.14179709352313,1.14658139010434,1.15157471935204,1.15636160948725,1.16193575771623,1.16750974349678,1.17379338042626,1.18072061283941,1.19028266914705,1.19948102617091,1.21254219801047
LSHTM,17,5,2022,23,2,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.20491989970246,1.14790286616587,1.1602005539692,1.16766954569237,1.17497019159569,1.18129240200288,1.18665945244549,1.19187811794396,1.19639001179945,1.20089360185664,1.20491989970246,1.20931533860814,1.21325764194163,1.21695720805853,1.22137560533906,1.22602577231202,1.23102175567726,1.23767617866472,1.24560077879611,1.25818295099142
LSHTM,17,5,2022,24,2,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.2594692740906,1.20822572397004,1.21948601910962,1.22758669971567,1.23345216837404,1.23877441329807,1.24312846082401,1.24741996481834,1.25170598055796,1.25578163704605,1.2594692740906,1.26257781319553,1.26596317193003,1.27028135670983,1.27419554128884,1.27816752615424,1.282696441259,1.2880520677004,1.29504775622961,1.30603962331805
LSHTM,17,5,2022,25,2,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.30731697830414,1.26071550335017,1.27148557654539,1.27904082873566,1.28406007931775,1.28862039204887,1.29259163978536,1.29636402039418,1.29990874528908,1.30389458090775,1.30731697830414,1.31061889185534,1.31390998450473,1.31771543721338,1.32140994761912,1.32535771239897,1.33011279753673,1.33573283705625,1.34301020482535,1.35415376088081
LSHTM,17,5,2022,26,2,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.34658730494615,1.30103562578181,1.31179337276111,1.31862079231627,1.32412632580109,1.3283740059942,1.33260140188063,1.33639454672324,1.33979526963482,1.34336059923868,1.34658730494615,1.34973804043976,1.35341541808163,1.35691046562088,1.36082423303895,1.3652024101538,1.37047261374896,1.37562905708665,1.38198582591501,1.39235922841875
LSHTM,17,5,2022,27,2,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.37507665571014,1.32961733912277,1.33952265589793,1.34656044815817,1.35202225984082,1.35633475054362,1.36008494969194,1.3642286303449,1.36793182860925,1.37137687333802,1.37507665571014,1.3785441677307,1.38158705113562,1.38510875546301,1.38920537898102,1.39334284904447,1.39819135778334,1.40348298496493,1.41028236342188,1.42003981255823
LSHTM,17,5,2022,28,2,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.38923803082578,1.34370005423739,1.35428880699014,1.36108503604608,1.36622454599501,1.37112280900978,1.37498533403055,1.37898705119104,1.38282891091594,1.38611790551372,1.38923803082578,1.39244599818803,1.39607137076284,1.39969583862306,1.40313802180104,1.40736058295871,1.41230907386631,1.41755811127615,1.42476209483387,1.43399976932726
LSHTM,17,5,2022,1,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.3893944422092,1.34503552317775,1.35547940079957,1.36223173346852,1.3674673591365,1.37129742329079,1.37507393944042,1.37907286448469,1.38275175951451,1.38611590471173,1.3893944422092,1.39231174462417,1.39566119526491,1.39905454363021,1.40301011697749,1.40712614591601,1.41200060478088,1.41726635142482,1.42379130052586,1.43362525554831
LSHTM,17,5,2022,2,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.37536355904094,1.33443130029708,1.34487700898353,1.35005213209885,1.35430221152909,1.35883953032718,1.36219914680279,1.36567627811466,1.3691579162265,1.37232329142034,1.37536355904094,1.37863409191017,1.38163819668272,1.38492741255594,1.38937519796629,1.39364015259824,1.39773592851856,1.40254374224688,1.40860736673109,1.41815465541072
LSHTM,17,5,2022,3,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.34999569331417,1.31246473628309,1.32143864602063,1.32734827524428,1.33100560237085,1.33466809507766,1.33798041370586,1.34100426650671,1.34403825043995,1.3469194616392,1.34999569331417,1.35328749255269,1.35667788783914,1.35993419591237,1.3630458209173,1.36677463742758,1.37096436225007,1.37610266789391,1.38174719089505,1.39108022805998
LSHTM,17,5,2022,4,3,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,1.31631076103108,1.28150303526085,1.28920187835444,1.29449122652099,1.29809153715473,1.30157903475113,1.30483016664793,1.30783350487023,1.31089087436459,1.3136913151856,1.31631076103108,1.3192733962326,1.32223234900587,1.32523888895149,1.32842821214124,1.331681886368,1.33553089056196,1.34043904423451,1.34582586920684,1.35550464681926
