Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,21,12,2020,21,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2,274,All,177,198,211,222,231,240,249,257,265,274,282,291,300,310,320,333,349,374,405
LSHTM,21,12,2020,22,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2,293,All,189,209,225,237,247,257,266,275,285,293,304,314,324,336,348,362,382,404,443
LSHTM,21,12,2020,23,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2,321,All,204,226,242,255,268,280,290,300,310,321,331,341,354,367,381,398,417,445,489
LSHTM,21,12,2020,24,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2,323,All,202,226,244,257,270,282,291,302,312,323,333,344,355,367,383,399,419,449,496
LSHTM,21,12,2020,25,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2,291,All,177,199,214,229,240,251,262,272,281,291,302,312,325,338,352,370,388,415,456
LSHTM,21,12,2020,26,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2,307,All,185,208,226,238,252,263,275,285,296,307,319,330,341,356,372,391,413,443,488
LSHTM,21,12,2020,27,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2,381,All,234,260,279,296,313,326,339,353,368,381,395,410,426,443,463,486,514,552,622
LSHTM,21,12,2020,28,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2,403,All,236,268,294,314,329,344,360,375,389,403,418,432,448,467,488,515,543,585,655
LSHTM,21,12,2020,29,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2,427,All,252,284,306,327,344,361,378,393,411,427,444,462,482,504,530,556,591,639,710
LSHTM,21,12,2020,30,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2,467,All,270,307,335,357,376,394,412,431,449,467,485,504,526,546,575,603,644,696,774
LSHTM,21,12,2020,31,12,2020,East of England,hospital_inc,EpiNow,MTP,Cases,2,465,All,267,306,330,353,374,395,412,430,447,465,484,504,526,552,581,612,646,705,791
LSHTM,21,12,2020,1,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,418,All,228,264,293,314,331,349,367,382,400,418,437,456,478,500,527,556,594,653,734
LSHTM,21,12,2020,2,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,434,All,237,276,301,325,346,363,380,398,415,434,454,475,498,521,548,583,627,682,761
LSHTM,21,12,2020,3,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,537,All,283,333,369,398,426,451,474,495,515,537,560,585,617,649,683,728,783,846,969
LSHTM,21,12,2020,4,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,568,All,302,350,387,416,444,473,498,521,544,568,594,621,651,685,722,762,819,902,1019
LSHTM,21,12,2020,5,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,597,All,318,366,407,437,464,491,517,543,569,597,630,660,694,728,772,818,878,960,1089
LSHTM,21,12,2020,6,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,650,All,340,390,433,471,504,533,560,590,623,650,680,714,754,794,839,886,949,1037,1190
LSHTM,21,12,2020,7,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,649,All,338,394,434,471,502,532,559,588,619,649,681,717,753,794,837,885,949,1034,1190
LSHTM,21,12,2020,8,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,572,All,290,339,377,407,439,464,489,513,542,572,601,631,661,695,738,786,849,937,1083
LSHTM,21,12,2020,9,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,594,All,301,351,390,425,453,486,515,539,566,594,624,657,688,727,770,823,891,989,1149
LSHTM,21,12,2020,10,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,720,All,366,427,471,506,546,582,617,653,685,720,757,797,841,887,944,1010,1100,1208,1401
LSHTM,21,12,2020,11,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,754,All,370,437,487,531,574,610,647,680,715,754,790,838,884,945,1007,1070,1150,1261,1482
LSHTM,21,12,2020,12,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,797,All,380,453,509,555,601,646,682,720,755,797,842,884,935,987,1051,1123,1218,1332,1546
LSHTM,21,12,2020,13,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,834,All,404,482,535,586,630,671,714,754,792,834,881,931,984,1053,1125,1212,1305,1421,1656
LSHTM,21,12,2020,14,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,834,All,399,472,526,576,622,666,704,747,789,834,876,928,978,1040,1111,1192,1291,1428,1643
LSHTM,21,12,2020,15,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,735,All,351,409,455,502,543,582,620,662,699,735,775,819,863,917,972,1058,1142,1256,1460
LSHTM,21,12,2020,16,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,755,All,352,419,468,511,555,597,637,676,711,755,797,837,885,936,997,1084,1180,1310,1519
LSHTM,21,12,2020,17,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,904,All,418,509,571,629,675,722,764,808,855,904,957,1014,1079,1149,1223,1320,1429,1565,1825
LSHTM,21,12,2020,18,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,947,All,431,516,576,639,688,738,792,841,892,947,991,1050,1110,1176,1254,1350,1469,1610,1878
LSHTM,21,12,2020,19,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,976,All,440,531,601,660,711,763,820,872,918,976,1027,1085,1147,1229,1322,1417,1536,1708,1988
LSHTM,21,12,2020,20,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,1018,All,458,552,635,696,752,807,862,907,966,1018,1081,1139,1204,1290,1375,1477,1623,1806,2095
LSHTM,21,12,2020,21,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,1000,All,453,550,621,680,735,787,839,892,945,1000,1052,1116,1180,1255,1336,1434,1550,1748,2048
LSHTM,21,12,2020,22,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,868,All,381,461,529,582,631,678,726,772,823,868,914,964,1025,1092,1170,1255,1359,1511,1766
LSHTM,21,12,2020,23,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,867,All,393,467,537,592,641,689,728,774,821,867,922,982,1039,1105,1185,1281,1402,1574,1826
LSHTM,21,12,2020,24,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,1033,All,462,569,636,703,762,816,870,930,985,1033,1104,1174,1252,1328,1423,1527,1654,1841,2156
LSHTM,21,12,2020,25,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,1064,All,473,565,646,706,767,830,894,946,1001,1064,1121,1189,1261,1341,1440,1558,1711,1901,2211
LSHTM,21,12,2020,26,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,1100,All,478,581,660,732,792,852,911,971,1031,1100,1153,1223,1304,1387,1482,1590,1730,1913,2218
LSHTM,21,12,2020,27,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,1122,All,490,601,676,751,816,876,936,1001,1061,1122,1193,1264,1340,1423,1514,1628,1779,1982,2289
LSHTM,21,12,2020,28,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,1079,All,474,579,662,732,794,846,911,963,1018,1079,1146,1210,1278,1358,1457,1565,1722,1893,2198
LSHTM,21,12,2020,29,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,936,All,396,492,560,620,677,725,776,824,877,936,987,1046,1114,1190,1266,1355,1477,1632,1892
LSHTM,21,12,2020,30,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,925,All,404,493,555,617,669,719,765,824,870,925,985,1040,1108,1186,1264,1360,1473,1635,1916
LSHTM,21,12,2020,31,1,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,1092,All,481,573,663,726,792,852,903,964,1025,1092,1160,1229,1313,1400,1499,1619,1761,1933,2254
LSHTM,21,12,2020,1,2,2021,East of England,hospital_inc,EpiNow,MTP,Cases,2,1092,All,476,581,660,736,795,860,913,974,1031,1092,1150,1217,1282,1371,1492,1599,1740,1909,2188
