Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,14,9,2020,4,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,6,9,17
LSHTM,14,9,2020,5,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,5,7,15
LSHTM,14,9,2020,6,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,5,7,10,20
LSHTM,14,9,2020,7,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,2,All,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,5,7,10,23
LSHTM,14,9,2020,8,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,2,All,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,6,8,12,26
LSHTM,14,9,2020,9,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,6,9,20
LSHTM,14,9,2020,10,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,4,6,10,22
LSHTM,14,9,2020,11,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,5,6,10,29
LSHTM,14,9,2020,12,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,6,10,24
LSHTM,14,9,2020,13,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,5,7,11,30
LSHTM,14,9,2020,14,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,5,8,14,39
LSHTM,14,9,2020,15,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,2,All,0,0,0,0,0,1,1,1,1,2,2,2,3,4,5,6,9,18,44
LSHTM,14,9,2020,16,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,6,12,34
LSHTM,14,9,2020,17,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,5,7,13,33
LSHTM,14,9,2020,18,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,5,8,15,38
LSHTM,14,9,2020,19,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,7,13,37
LSHTM,14,9,2020,20,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,5,8,16,42
LSHTM,14,9,2020,21,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,2,2,2,3,4,5,9,17,45
LSHTM,14,9,2020,22,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,1,1,1,1,2,2,3,3,5,7,12,23,77
LSHTM,14,9,2020,23,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,8,15,44
LSHTM,14,9,2020,24,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,8,16,46
LSHTM,14,9,2020,25,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,5,8,19,65
LSHTM,14,9,2020,26,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,7,16,54
LSHTM,14,9,2020,27,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,2,2,3,4,6,9,19,75
LSHTM,14,9,2020,28,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,6,11,23,78
LSHTM,14,9,2020,29,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,1,1,1,1,2,2,3,3,5,8,13,31,109
LSHTM,14,9,2020,30,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,9,22,73
LSHTM,14,9,2020,31,10,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,9,22,86
LSHTM,14,9,2020,1,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,6,11,25,106
LSHTM,14,9,2020,2,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,9,20,99
LSHTM,14,9,2020,3,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,2,4,5,11,26,109
LSHTM,14,9,2020,4,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,2,2,3,4,7,12,26,125
LSHTM,14,9,2020,5,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,8,16,37,163
LSHTM,14,9,2020,6,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,5,10,27,99
LSHTM,14,9,2020,7,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,5,10,25,142
LSHTM,14,9,2020,8,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,6,14,35,164
LSHTM,14,9,2020,9,11,2020,East of England,hospital_inc,EpiSoon,Deaths,2,1,All,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,5,11,33,110
LSHTM,14,9,2020,14,9,2020,England,hospital_inc,EpiSoon,Deaths,2,104,All,50,59,66,71,77,83,88,93,98,104,110,117,123,131,140,150,163,183,218
LSHTM,14,9,2020,15,9,2020,England,hospital_inc,EpiSoon,Deaths,2,116,All,55,65,73,80,87,92,98,104,110,116,123,130,139,148,156,168,185,210,255
LSHTM,14,9,2020,16,9,2020,England,hospital_inc,EpiSoon,Deaths,2,154,All,69,81,92,103,111,121,129,136,145,154,164,174,187,200,216,234,258,290,353
LSHTM,14,9,2020,17,9,2020,England,hospital_inc,EpiSoon,Deaths,2,159,All,67,81,93,103,113,122,132,141,149,159,167,177,189,204,221,240,275,320,404
LSHTM,14,9,2020,18,9,2020,England,hospital_inc,EpiSoon,Deaths,2,151,All,62,77,87,96,104,113,121,131,139,151,161,173,187,205,222,247,277,324,409
LSHTM,14,9,2020,19,9,2020,England,hospital_inc,EpiSoon,Deaths,2,137,All,55,67,77,85,95,104,111,120,129,137,148,158,172,186,204,227,263,308,392
LSHTM,14,9,2020,20,9,2020,England,hospital_inc,EpiSoon,Deaths,2,136,All,50,62,73,83,92,100,109,118,127,136,147,158,171,188,211,235,270,325,433
LSHTM,14,9,2020,21,9,2020,England,hospital_inc,EpiSoon,Deaths,2,163,All,61,75,88,100,111,120,131,141,152,163,178,192,210,231,256,289,337,408,558
LSHTM,14,9,2020,22,9,2020,England,hospital_inc,EpiSoon,Deaths,2,183,All,59,78,91,104,116,127,138,152,169,183,198,218,241,263,296,335,392,480,638
LSHTM,14,9,2020,23,9,2020,England,hospital_inc,EpiSoon,Deaths,2,240,All,77,99,118,137,155,171,186,204,221,240,258,284,313,350,395,447,524,641,935
LSHTM,14,9,2020,24,9,2020,England,hospital_inc,EpiSoon,Deaths,2,249,All,76,102,120,137,155,172,191,210,228,249,270,298,327,369,413,480,576,727,1042
LSHTM,14,9,2020,25,9,2020,England,hospital_inc,EpiSoon,Deaths,2,239,All,68,91,112,128,144,161,180,198,218,239,264,291,321,362,423,494,586,754,1138
LSHTM,14,9,2020,26,9,2020,England,hospital_inc,EpiSoon,Deaths,2,219,All,60,78,95,111,129,144,161,181,200,219,243,271,300,335,387,462,569,734,1176
LSHTM,14,9,2020,27,9,2020,England,hospital_inc,EpiSoon,Deaths,2,218,All,55,75,93,111,126,144,164,180,200,218,242,271,306,349,408,481,579,775,1203
LSHTM,14,9,2020,28,9,2020,England,hospital_inc,EpiSoon,Deaths,2,263,All,64,92,109,124,144,166,189,211,233,263,294,325,366,421,486,585,746,1023,1638
LSHTM,14,9,2020,29,9,2020,England,hospital_inc,EpiSoon,Deaths,2,292,All,67,92,117,139,160,181,203,232,258,292,332,375,425,485,562,680,831,1169,1886
LSHTM,14,9,2020,30,9,2020,England,hospital_inc,EpiSoon,Deaths,2,386,All,85,120,148,178,213,239,268,307,341,386,439,502,564,652,756,906,1124,1625,2837
LSHTM,14,9,2020,1,10,2020,England,hospital_inc,EpiSoon,Deaths,2,390,All,81,121,151,178,205,239,268,302,346,390,446,501,579,665,811,986,1291,1700,3174
LSHTM,14,9,2020,2,10,2020,England,hospital_inc,EpiSoon,Deaths,2,381,All,76,104,138,173,205,235,267,298,331,381,431,495,576,677,815,1003,1281,1792,3346
LSHTM,14,9,2020,3,10,2020,England,hospital_inc,EpiSoon,Deaths,2,357,All,64,93,120,146,175,202,238,269,307,357,412,469,540,648,779,926,1223,1802,3397
LSHTM,14,9,2020,4,10,2020,England,hospital_inc,EpiSoon,Deaths,2,343,All,63,92,114,135,165,192,227,268,305,343,398,459,522,633,758,965,1272,1852,3596
LSHTM,14,9,2020,5,10,2020,England,hospital_inc,EpiSoon,Deaths,2,405,All,67,101,134,165,195,230,264,313,355,405,463,548,656,783,939,1143,1529,2249,4499
LSHTM,14,9,2020,6,10,2020,England,hospital_inc,EpiSoon,Deaths,2,447,All,69,105,144,183,215,246,287,342,393,447,526,627,750,885,1100,1406,1900,2807,5644
LSHTM,14,9,2020,7,10,2020,England,hospital_inc,EpiSoon,Deaths,2,618,All,88,133,187,226,276,332,390,454,546,618,712,849,994,1224,1487,1837,2641,3881,7765
LSHTM,14,9,2020,8,10,2020,England,hospital_inc,EpiSoon,Deaths,2,630,All,83,134,177,218,264,330,395,468,534,630,744,876,1060,1271,1579,2018,2749,4349,9173
LSHTM,14,9,2020,9,10,2020,England,hospital_inc,EpiSoon,Deaths,2,608,All,76,126,169,214,266,314,378,451,520,608,736,879,1042,1238,1570,1985,2831,4439,9769
LSHTM,14,9,2020,10,10,2020,England,hospital_inc,EpiSoon,Deaths,2,571,All,64,110,148,184,228,281,340,395,483,571,670,816,970,1232,1513,2021,2952,4603,10048
LSHTM,14,9,2020,11,10,2020,England,hospital_inc,EpiSoon,Deaths,2,547,All,66,102,140,172,219,279,342,403,466,547,669,785,952,1180,1495,1948,2737,4483,10110
LSHTM,14,9,2020,12,10,2020,England,hospital_inc,EpiSoon,Deaths,2,670,All,68,121,162,208,253,313,385,458,557,670,809,982,1230,1485,1848,2401,3374,5858,13262
LSHTM,14,9,2020,13,10,2020,England,hospital_inc,EpiSoon,Deaths,2,755,All,68,123,170,227,278,359,434,517,637,755,913,1074,1330,1647,2116,2749,4128,7113,16922
LSHTM,14,9,2020,14,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1020,All,88,155,226,299,379,464,558,662,832,1020,1226,1444,1788,2258,2891,3851,5451,9730,22175
LSHTM,14,9,2020,15,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1058,All,84,159,220,287,368,458,577,708,848,1058,1292,1520,1877,2381,3142,4214,6236,10700,27262
LSHTM,14,9,2020,16,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1012,All,76,143,211,269,333,443,530,677,838,1012,1247,1530,1880,2404,3160,4144,6462,11363,29441
LSHTM,14,9,2020,17,10,2020,England,hospital_inc,EpiSoon,Deaths,2,908,All,69,120,175,235,314,379,485,608,736,908,1105,1370,1724,2129,2855,3894,6062,11237,28982
LSHTM,14,9,2020,18,10,2020,England,hospital_inc,EpiSoon,Deaths,2,894,All,64,118,174,230,301,395,491,621,733,894,1106,1383,1749,2237,2931,3938,6147,11278,30229
LSHTM,14,9,2020,19,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1066,All,74,135,204,278,352,443,566,684,855,1066,1307,1692,2099,2765,3504,4715,7835,14437,38891
LSHTM,14,9,2020,20,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1209,All,73,147,222,287,376,488,625,780,951,1209,1505,1857,2373,3185,4177,5816,9077,16982,45639
LSHTM,14,9,2020,21,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1551,All,90,185,288,375,488,638,806,996,1258,1551,1984,2561,3388,4312,5426,7647,12172,24614,79995
LSHTM,14,9,2020,22,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1614,All,88,178,282,375,491,660,854,1066,1307,1614,2020,2504,3292,4362,5893,8416,13196,25781,70381
LSHTM,14,9,2020,23,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1569,All,85,166,252,350,472,604,771,1002,1274,1569,1983,2568,3366,4358,5928,8478,14244,28055,92785
LSHTM,14,9,2020,24,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1430,All,66,142,227,305,411,533,699,890,1152,1430,1818,2317,2999,4050,5482,7938,13905,26449,90908
LSHTM,14,9,2020,25,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1414,All,64,135,210,288,383,513,669,871,1140,1414,1779,2351,3181,4217,5580,7980,14580,27897,93378
LSHTM,14,9,2020,26,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1675,All,77,164,251,344,461,597,784,1038,1353,1675,2128,2772,3812,5352,7135,10702,17714,37342,114442
LSHTM,14,9,2020,27,10,2020,England,hospital_inc,EpiSoon,Deaths,2,1892,All,75,159,248,355,475,668,889,1217,1511,1892,2547,3355,4270,5695,8005,11263,21385,43304,150317
LSHTM,14,9,2020,28,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2461,All,94,206,321,480,654,900,1156,1477,1927,2461,3299,4427,5921,7859,11816,16616,27416,63360,209905
LSHTM,14,9,2020,29,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2530,All,89,199,324,465,653,886,1118,1544,1962,2530,3325,4546,6091,8196,11519,17186,29642,60217,224493
LSHTM,14,9,2020,30,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2481,All,83,189,315,421,580,823,1090,1426,1875,2481,3338,4412,6069,8425,11179,16881,30944,68554,251629
LSHTM,14,9,2020,31,10,2020,England,hospital_inc,EpiSoon,Deaths,2,2319,All,67,161,267,389,548,751,998,1302,1800,2319,3000,4081,5512,7649,10994,16511,29986,69277,258835
LSHTM,14,9,2020,1,11,2020,England,hospital_inc,EpiSoon,Deaths,2,2349,All,64,152,257,375,535,750,1010,1312,1756,2349,3041,4211,5952,8207,11483,16840,32283,72552,263132
LSHTM,14,9,2020,2,11,2020,England,hospital_inc,EpiSoon,Deaths,2,2721,All,72,183,306,468,625,849,1162,1595,2118,2721,3650,4992,6964,9520,13360,20751,39937,94309,341217
LSHTM,14,9,2020,3,11,2020,England,hospital_inc,EpiSoon,Deaths,2,3130,All,73,184,315,464,651,898,1271,1749,2351,3130,4065,5630,7937,11412,16402,24438,46028,108406,421468
LSHTM,14,9,2020,4,11,2020,England,hospital_inc,EpiSoon,Deaths,2,4065,All,99,236,396,612,835,1193,1643,2299,3108,4065,5545,7823,10702,14756,21067,33201,61798,150565,552042
LSHTM,14,9,2020,5,11,2020,England,hospital_inc,EpiSoon,Deaths,2,4157,All,86,224,408,601,892,1262,1697,2285,3042,4157,5517,7835,11094,15872,22927,34458,65881,161597,691252
LSHTM,14,9,2020,6,11,2020,England,hospital_inc,EpiSoon,Deaths,2,3993,All,76,201,358,579,809,1175,1556,2182,2987,3993,5568,7906,10888,15607,24463,37418,73491,164996,856861
LSHTM,14,9,2020,7,11,2020,England,hospital_inc,EpiSoon,Deaths,2,3509,All,67,203,346,503,736,1068,1442,2023,2653,3509,5007,7151,10253,13976,20981,34758,68499,161161,811081
LSHTM,14,9,2020,8,11,2020,England,hospital_inc,EpiSoon,Deaths,2,3798,All,65,179,333,479,679,951,1429,1984,2740,3798,5356,7249,10330,15038,21290,33200,70829,169021,750550
LSHTM,14,9,2020,9,11,2020,England,hospital_inc,EpiSoon,Deaths,2,4424,All,71,201,369,531,778,1108,1553,2338,3166,4424,6067,8707,12115,17987,26847,43264,85062,230228,1128592
LSHTM,14,9,2020,14,9,2020,London,hospital_inc,EpiSoon,Deaths,2,13,All,3,5,6,7,8,9,10,11,12,13,15,16,18,19,21,23,27,31,38
LSHTM,14,9,2020,15,9,2020,London,hospital_inc,EpiSoon,Deaths,2,12,All,3,4,6,7,7,8,9,10,11,12,14,15,16,18,20,22,25,30,39
LSHTM,14,9,2020,16,9,2020,London,hospital_inc,EpiSoon,Deaths,2,16,All,4,6,7,8,10,11,12,13,14,16,17,19,20,23,25,28,33,39,48
LSHTM,14,9,2020,17,9,2020,London,hospital_inc,EpiSoon,Deaths,2,20,All,5,7,9,10,12,13,15,16,18,20,22,24,26,29,32,36,42,49,64
LSHTM,14,9,2020,18,9,2020,London,hospital_inc,EpiSoon,Deaths,2,14,All,3,5,6,7,8,9,10,11,13,14,16,17,19,21,24,27,32,40,53
LSHTM,14,9,2020,19,9,2020,London,hospital_inc,EpiSoon,Deaths,2,14,All,3,4,6,7,8,9,10,11,12,14,15,17,19,21,23,27,32,40,55
LSHTM,14,9,2020,20,9,2020,London,hospital_inc,EpiSoon,Deaths,2,13,All,3,4,5,6,7,8,9,10,11,13,14,16,17,20,22,26,31,38,50
LSHTM,14,9,2020,21,9,2020,London,hospital_inc,EpiSoon,Deaths,2,18,All,4,6,7,9,10,12,13,15,16,18,20,23,25,29,33,39,45,56,81
LSHTM,14,9,2020,22,9,2020,London,hospital_inc,EpiSoon,Deaths,2,17,All,3,5,6,8,10,11,13,14,15,17,19,21,24,28,32,37,45,57,85
LSHTM,14,9,2020,23,9,2020,London,hospital_inc,EpiSoon,Deaths,2,22,All,4,7,8,10,12,14,15,17,20,22,24,27,30,34,39,46,59,76,108
LSHTM,14,9,2020,24,9,2020,London,hospital_inc,EpiSoon,Deaths,2,27,All,5,8,10,12,15,16,19,21,24,27,30,34,40,46,53,63,76,100,144
LSHTM,14,9,2020,25,9,2020,London,hospital_inc,EpiSoon,Deaths,2,19,All,4,5,7,8,10,11,13,15,17,19,22,24,28,33,38,45,57,75,119
LSHTM,14,9,2020,26,9,2020,London,hospital_inc,EpiSoon,Deaths,2,19,All,3,5,7,8,9,11,13,15,17,19,21,24,28,33,39,47,59,82,136
LSHTM,14,9,2020,27,9,2020,London,hospital_inc,EpiSoon,Deaths,2,17,All,2,4,6,7,8,10,12,14,15,17,20,23,27,32,38,46,57,76,124
LSHTM,14,9,2020,28,9,2020,London,hospital_inc,EpiSoon,Deaths,2,26,All,4,6,8,10,12,14,16,19,22,26,29,34,38,46,55,67,83,111,198
LSHTM,14,9,2020,29,9,2020,London,hospital_inc,EpiSoon,Deaths,2,24,All,3,5,7,9,11,13,15,18,21,24,28,32,38,44,52,63,80,118,200
LSHTM,14,9,2020,30,9,2020,London,hospital_inc,EpiSoon,Deaths,2,29,All,4,6,8,11,13,16,18,22,25,29,33,40,48,56,67,82,110,157,270
LSHTM,14,9,2020,1,10,2020,London,hospital_inc,EpiSoon,Deaths,2,37,All,5,8,11,14,17,21,24,28,32,37,42,49,58,72,88,111,140,197,364
LSHTM,14,9,2020,2,10,2020,London,hospital_inc,EpiSoon,Deaths,2,26,All,3,5,7,9,12,14,16,19,22,26,30,37,43,53,65,82,112,166,304
LSHTM,14,9,2020,3,10,2020,London,hospital_inc,EpiSoon,Deaths,2,26,All,3,5,7,9,11,14,16,19,22,26,30,36,44,53,65,81,117,168,346
LSHTM,14,9,2020,4,10,2020,London,hospital_inc,EpiSoon,Deaths,2,25,All,2,5,7,9,10,13,15,18,21,25,30,35,42,51,62,79,105,161,335
LSHTM,14,9,2020,5,10,2020,London,hospital_inc,EpiSoon,Deaths,2,35,All,3,6,8,11,14,18,21,26,30,35,42,50,62,73,90,116,158,245,543
LSHTM,14,9,2020,6,10,2020,London,hospital_inc,EpiSoon,Deaths,2,31,All,2,5,7,10,13,15,18,22,27,31,39,47,58,70,87,113,155,259,527
LSHTM,14,9,2020,7,10,2020,London,hospital_inc,EpiSoon,Deaths,2,39,All,3,6,9,12,15,19,22,27,32,39,48,57,69,86,112,153,208,323,706
LSHTM,14,9,2020,8,10,2020,London,hospital_inc,EpiSoon,Deaths,2,49,All,5,8,12,15,19,24,28,34,41,49,61,75,94,118,146,186,270,429,968
LSHTM,14,9,2020,9,10,2020,London,hospital_inc,EpiSoon,Deaths,2,37,All,3,5,8,11,14,17,21,25,31,37,46,55,69,88,113,160,222,359,889
LSHTM,14,9,2020,10,10,2020,London,hospital_inc,EpiSoon,Deaths,2,36,All,2,5,8,10,13,17,20,25,30,36,44,54,67,82,110,149,214,360,779
LSHTM,14,9,2020,11,10,2020,London,hospital_inc,EpiSoon,Deaths,2,32,All,2,4,7,9,11,14,17,21,26,32,38,47,60,76,100,140,203,354,849
LSHTM,14,9,2020,12,10,2020,London,hospital_inc,EpiSoon,Deaths,2,46,All,3,6,9,12,17,20,25,31,37,46,58,72,90,119,158,216,295,495,1499
LSHTM,14,9,2020,13,10,2020,London,hospital_inc,EpiSoon,Deaths,2,44,All,2,5,8,11,14,19,23,29,34,44,56,70,87,114,149,208,316,574,1336
LSHTM,14,9,2020,14,10,2020,London,hospital_inc,EpiSoon,Deaths,2,55,All,3,6,10,14,18,24,29,36,44,55,70,88,112,140,192,283,430,727,1958
LSHTM,14,9,2020,15,10,2020,London,hospital_inc,EpiSoon,Deaths,2,70,All,4,8,13,17,23,29,36,44,53,70,88,109,144,188,253,349,530,983,2411
LSHTM,14,9,2020,16,10,2020,London,hospital_inc,EpiSoon,Deaths,2,47,All,2,5,8,12,16,20,26,31,39,47,63,81,102,136,185,262,415,764,2030
LSHTM,14,9,2020,17,10,2020,London,hospital_inc,EpiSoon,Deaths,2,46,All,2,5,8,11,15,19,24,31,37,46,61,78,105,135,183,266,421,775,2336
LSHTM,14,9,2020,18,10,2020,London,hospital_inc,EpiSoon,Deaths,2,45,All,2,4,7,10,15,18,23,29,35,45,57,72,94,129,180,253,407,791,2177
LSHTM,14,9,2020,19,10,2020,London,hospital_inc,EpiSoon,Deaths,2,64,All,3,6,10,13,19,24,31,41,50,64,84,110,145,188,275,398,638,1170,3379
LSHTM,14,9,2020,20,10,2020,London,hospital_inc,EpiSoon,Deaths,2,59,All,2,5,8,12,17,22,29,36,45,59,76,101,134,184,258,397,631,1091,3608
LSHTM,14,9,2020,21,10,2020,London,hospital_inc,EpiSoon,Deaths,2,73,All,2,6,10,15,21,29,36,44,58,73,95,128,178,245,352,514,834,1649,5103
